job_id,op_seq,machine_id,stage_name,proc_time_nominal_min,proc_time_observed_min,machine_latent_log,shift_latent_log,instance_latent_log,regime_log,congestion_log,commodity_log,moisture_log,idio_log,additive_pause_min,arrival_congestion_score,shift_bucket,commodity,moisture_class
J0001,1,WB1,WEIGH_IN,7,7,0.02244,-0.0131,0.00135,0.02,0.00706,0.0,0.0,0.00693,0,0.35294,EARLY,SOY,WET
J0001,1,WB2,WEIGH_IN,8,8,-0.05103,-0.0131,0.00135,0.02,0.00706,0.0,0.0,-0.00499,0,0.35294,EARLY,SOY,WET
J0001,2,LAB1,SAMPLE_CLASSIFY,15,18,0.04582,-0.01979,0.02117,0.03,0.01235,0.02,0.045,0.03886,0,0.35294,EARLY,SOY,WET
J0001,2,LAB2,SAMPLE_CLASSIFY,16,18,-0.02572,-0.01979,0.02117,0.03,0.01235,0.02,0.045,0.01664,0,0.35294,EARLY,SOY,WET
J0001,3,HOP1,UNLOAD,31,33,-0.07062,0.00046,0.03732,0.04,0.01765,0.01,0.028,0.00669,0,0.35294,EARLY,SOY,WET
J0001,3,HOP3,UNLOAD,29,31,-0.0207,0.00046,0.03732,0.04,0.01765,0.01,0.028,-0.04182,0,0.35294,EARLY,SOY,WET
J0001,4,WB1,WEIGH_OUT,6,6,0.02244,0.01084,-0.00328,0.015,0.00529,0.0,0.0,-0.01773,0,0.35294,EARLY,SOY,WET
J0001,4,WB2,WEIGH_OUT,6,6,-0.05103,0.01084,-0.00328,0.015,0.00529,0.0,0.0,0.0208,0,0.35294,EARLY,SOY,WET
J0002,1,WB1,WEIGH_IN,7,9,0.02244,-0.0131,0.00135,0.02,0.00706,0.0,0.0,0.0287,2,0.35294,EARLY,SOY,NORMAL
J0002,1,WB2,WEIGH_IN,8,9,-0.05103,-0.0131,0.00135,0.02,0.00706,0.0,0.0,-0.00505,1,0.35294,EARLY,SOY,NORMAL
J0002,2,LAB1,SAMPLE_CLASSIFY,11,12,0.04582,-0.01979,0.02117,0.03,0.01235,0.02,0.0,-0.02936,0,0.35294,EARLY,SOY,NORMAL
J0002,2,LAB2,SAMPLE_CLASSIFY,13,16,-0.02572,-0.01979,0.02117,0.03,0.01235,0.02,0.0,-0.01655,3,0.35294,EARLY,SOY,NORMAL
