event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0005,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0008,"{""commodity"":""SORGHUM"",""load_tons"":32,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0010,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0011,"{""commodity"":""SORGHUM"",""load_tons"":35,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
16,JOB_VISIBLE,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""URGENT""}"
25,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""URGENT""}"
25,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
30,JOB_VISIBLE,JOB,J0014,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
31,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
44,JOB_VISIBLE,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
53,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
53,JOB_VISIBLE,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
