job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,36,51,0,REGULAR,1.0,1,NORMAL,300,357,1.446,EARLY,0.016329387064792672
J0002,SOY,41,103,34,REGULAR,1.0,1,DRY,300,410,1.6468,EARLY,0.14696448358313408
J0003,CORN,45,105,0,CONTRACTED,1.25,1,NORMAL,300,365,1.8075,EARLY,0.15163002274450343
J0004,CORN,39,120,0,REGULAR,1.0,1,DRY,300,405,1.5665,EARLY,0.24260803639120546
J0005,SOY,41,147,75,REGULAR,1.0,1,NORMAL,300,441,1.6468,EARLY,0.47238584008864526
J0006,CORN,38,162,51,REGULAR,1.0,1,WET,300,470,1.5263,EARLY,0.6403452498979414
J0007,SOY,36,165,82,REGULAR,1.0,1,WET,300,480,1.446,EARLY,0.6706712544468421
J0008,CORN,45,166,0,REGULAR,1.0,1,WET,300,468,1.8075,EARLY,0.6800023327695808
J0009,SORGHUM,37,168,0,REGULAR,1.0,1,NORMAL,300,479,1.4862,EARLY,0.6939989502536887
J0010,SORGHUM,31,168,168,REGULAR,1.0,0,NORMAL,300,465,1.2452,EARLY,0.6939989502536887
J0011,CORN,34,170,59,REGULAR,1.0,1,WET,300,511,1.3657,EARLY,0.6998308742054004
J0012,SOY,41,174,1,REGULAR,1.0,1,WET,300,479,1.6468,EARLY,0.7044964133667697
J0013,CORN,43,181,0,REGULAR,1.0,1,NORMAL,300,479,1.7272,EARLY,0.709161952528139
J0014,SORGHUM,34,193,59,REGULAR,1.0,1,WET,300,509,1.3657,EARLY,0.7254913395929318
J0015,SOY,40,196,83,CONTRACTED,1.25,1,NORMAL,300,478,1.6067,EARLY,0.7289904939639587
J0016,SORGHUM,36,202,68,REGULAR,1.0,1,NORMAL,300,486,1.446,EARLY,0.7313232635446434
J0017,SOY,37,203,203,CONTRACTED,1.25,0,DRY,300,488,1.4862,EARLY,0.730156878754301
J0018,CORN,38,205,205,REGULAR,1.0,0,WET,300,532,1.5263,EARLY,0.7243249548025894
J0019,CORN,38,213,55,REGULAR,1.0,1,NORMAL,300,503,1.5263,EARLY,0.6939989502536886
J0020,SOY,41,229,79,REGULAR,1.0,1,NORMAL,300,534,1.6468,EARLY,0.6193503236717793
