event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0003,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0004,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0008,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0009,"{""commodity"":""SORGHUM"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""REGULAR""}"
1,JOB_VISIBLE,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
8,JOB_VISIBLE,JOB,J0022,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
14,JOB_VISIBLE,JOB,J0025,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
19,JOB_VISIBLE,JOB,J0024,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
26,JOB_VISIBLE,JOB,J0026,"{""commodity"":""SORGHUM"",""load_tons"":34,""priority_class"":""REGULAR""}"
34,JOB_VISIBLE,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
47,JOB_VISIBLE,JOB,J0027,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
51,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
51,JOB_VISIBLE,JOB,J0006,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
55,JOB_VISIBLE,JOB,J0019,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
59,JOB_VISIBLE,JOB,J0011,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
59,JOB_VISIBLE,JOB,J0014,"{""commodity"":""SORGHUM"",""load_tons"":34,""priority_class"":""REGULAR""}"
68,JOB_VISIBLE,JOB,J0016,"{""commodity"":""SORGHUM"",""load_tons"":36,""priority_class"":""REGULAR""}"
75,JOB_VISIBLE,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
79,JOB_VISIBLE,JOB,J0020,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
82,JOB_VISIBLE,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
83,JOB_VISIBLE,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
103,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
105,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""CONTRACTED""}"
108,JOB_VISIBLE,JOB,J0032,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
110,JOB_VISIBLE,JOB,J0023,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
120,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
136,JOB_VISIBLE,JOB,J0039,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
141,JOB_VISIBLE,JOB,J0029,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
145,JOB_VISIBLE,JOB,J0042,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
145,JOB_VISIBLE,JOB,J0049,"{""commodity"":""SORGHUM"",""load_tons"":33,""priority_class"":""REGULAR""}"
147,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
153,JOB_VISIBLE,JOB,J0031,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
156,JOB_VISIBLE,JOB,J0038,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
162,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
163,JOB_VISIBLE,JOB,J0036,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
165,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
166,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
168,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""SORGHUM"",""load_tons"":37,""priority_class"":""REGULAR""}"
