job_id,arrival_time_min,completion_due_nominal_min,completion_due_observed_min,due_slack_nominal_min,due_slack_observed_min,base_priority_slack_min,fixed_appointment_min,fixed_commodity_min,fixed_moisture_min,fixed_shift_min,fixed_regime_min,random_instance_min,random_shift_min,random_idio_min,nominal_processing_lb_min,shift_bucket
J0001,51,351,357,300,306,300,-8,10,0,8,0,-0.9269,-3.3768,0.1182,45,EARLY
J0002,103,403,410,300,307,300,-8,10,-5,8,0,-0.9269,-3.3768,6.5798,43,EARLY
J0003,105,375,365,270,260,270,-8,0,0,8,0,-0.9269,-3.3768,-5.8601,47,EARLY
J0004,120,420,405,300,285,300,-8,0,-5,8,0,-0.9269,-3.3768,-5.5558,41,EARLY
J0005,147,447,441,300,294,300,-8,10,0,8,0,-0.9269,-3.3768,-11.6594,47,EARLY
J0006,162,462,470,300,308,300,-8,0,9,8,0,-0.9269,-3.3768,3.1725,47,EARLY
J0007,165,465,480,300,315,300,-8,10,9,8,0,-0.9269,-3.3768,0.6821,47,EARLY
J0008,166,466,468,300,302,300,-8,0,9,8,0,-0.9269,-3.3768,-2.4219,50,EARLY
J0009,168,468,479,300,311,300,-8,5,0,8,0,-0.9269,-3.3768,9.8799,40,EARLY
J0010,168,468,465,300,297,300,6,5,0,8,0,-0.9269,-3.3768,-17.2209,36,EARLY
J0011,170,470,511,300,341,300,-8,0,9,8,0,-0.9269,-3.3768,36.5752,45,EARLY
J0012,174,474,479,300,305,300,-8,10,9,8,0,-0.9269,-3.3768,-10.1266,50,EARLY
J0013,181,481,479,300,298,300,-8,0,0,8,0,-0.9269,-3.3768,2.2005,46,EARLY
J0014,193,493,509,300,316,300,-8,5,9,8,0,-0.9269,-3.3768,6.4063,43,EARLY
J0015,196,466,478,270,282,270,-8,10,0,8,0,-0.9269,-3.3768,6.586,44,EARLY
J0016,202,502,486,300,284,300,-8,5,0,8,0,-0.9269,-3.3768,-16.9745,40,EARLY
J0017,203,473,488,270,285,270,6,10,-5,8,0,-0.9269,-3.3768,0.7574,41,EARLY
J0018,205,505,532,300,327,300,6,0,9,8,0,-0.9269,-3.3768,8.0773,47,EARLY
J0019,213,513,503,300,290,300,-8,0,0,8,0,-0.9269,-3.3768,-5.6651,42,EARLY
J0020,229,529,534,300,305,300,-8,10,0,8,0,-0.9269,-3.3768,-0.9505,47,EARLY
J0021,235,475,488,240,253,240,-8,0,9,8,0,-0.9269,-3.3768,7.837,50,EARLY
J0022,237,537,547,300,310,300,-8,10,0,8,0,-0.9269,-3.3768,4.1815,45,EARLY
J0023,246,546,525,300,279,300,-8,10,-5,0,0,-0.9269,-7.3334,-9.3355,42,MID
J0024,249,549,534,300,285,300,-8,0,0,0,0,-0.9269,-7.3334,1.1893,40,MID
J0025,250,550,540,300,290,300,-8,0,0,0,0,-0.9269,-7.3334,6.5755,43,MID
J0026,256,556,548,300,292,300,-8,5,0,0,0,-0.9269,-7.3334,3.5933,39,MID
J0027,260,560,555,300,295,300,-8,0,9,0,0,-0.9269,-7.3334,2.6821,43,MID
J0028,264,534,534,270,270,270,6,10,-5,0,0,-0.9269,-7.3334,-2.9264,41,MID
J0029,289,589,556,300,267,300,-8,0,-5,0,0,-0.9269,-7.3334,-12.0201,42,MID
J0030,294,594,579,300,285,300,-8,0,0,0,0,-0.9269,-7.3334,0.8932,45,MID
J0031,310,610,609,300,299,300,-8,10,0,0,0,-0.9269,-7.3334,5.7017,45,MID
J0032,317,617,628,300,311,300,-8,10,9,0,0,-0.9269,-7.3334,7.86,49,MID
J0033,318,618,596,300,278,300,-8,0,9,0,0,-0.9269,-7.3334,-14.3378,49,MID
J0034,319,619,632,300,313,300,-8,5,9,0,0,-0.9269,-7.3334,15.1811,42,MID
J0035,320,620,619,300,299,300,-8,10,9,0,0,-0.9269,-7.3334,-4.0826,46,MID
J0036,321,621,609,300,288,300,-8,10,0,0,0,-0.9269,-7.3334,-5.5873,44,MID
J0037,323,623,624,300,301,300,6,10,0,0,0,-0.9269,-7.3334,-6.9628,44,MID
J0038,326,596,594,270,268,270,-8,0,9,0,0,-0.9269,-7.3334,5.1947,47,MID
J0039,328,628,623,300,295,300,-8,0,9,0,0,-0.9269,-7.3334,2.432,49,MID
J0040,328,628,644,300,316,300,6,10,9,0,0,-0.9269,-7.3334,-0.4358,51,MID
J0041,328,628,631,300,303,300,6,10,-5,0,0,-0.9269,-7.3334,-0.0591,45,MID
J0042,329,599,592,270,263,270,-8,10,0,0,0,-0.9269,-7.3334,-1.1461,44,MID
J0043,336,636,642,300,306,300,6,0,0,0,0,-0.9269,-7.3334,7.851,44,MID
J0044,344,614,623,270,279,270,6,10,0,0,0,-0.9269,-7.3334,0.8053,44,MID
J0045,345,585,581,240,236,240,6,5,0,0,0,-0.9269,-7.3334,-6.4605,40,MID
J0046,353,653,634,300,281,300,-8,0,0,0,0,-0.9269,-7.3334,-3.0473,45,MID
J0047,364,664,656,300,292,300,6,10,-5,0,0,-0.9269,-7.3334,-11.0836,43,MID
J0048,365,665,656,300,291,300,-8,0,-5,0,0,-0.9269,-7.3334,12.0685,42,MID
J0049,384,684,677,300,293,300,-8,5,0,0,0,-0.9269,-7.3334,4.0812,39,MID
J0050,404,674,669,270,265,270,-8,0,0,0,0,-0.9269,-7.3334,11.6583,40,MID
J0051,409,709,709,300,300,300,-8,0,0,0,0,-0.9269,-7.3334,16.5743,46,MID
J0052,417,717,728,300,311,300,6,10,0,0,0,-0.9269,-7.3334,3.1384,43,MID
J0053,419,719,738,300,319,300,6,10,9,0,0,-0.9269,-7.3334,2.3279,47,MID
J0054,439,739,745,300,306,300,6,10,0,0,0,-0.9269,-7.3334,-2.0,43,MID
J0055,441,741,733,300,292,300,-8,10,0,0,0,-0.9269,-7.3334,-2.2271,45,MID
