event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0009,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0016,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
6,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
35,JOB_VISIBLE,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
36,JOB_VISIBLE,JOB,J0024,"{""commodity"":""SORGHUM"",""load_tons"":34,""priority_class"":""REGULAR""}"
39,JOB_VISIBLE,JOB,J0010,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
51,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
51,JOB_VISIBLE,JOB,J0021,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
52,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
52,JOB_VISIBLE,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
59,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
59,JOB_VISIBLE,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
62,JOB_VISIBLE,JOB,J0025,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
75,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
75,JOB_VISIBLE,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
79,JOB_VISIBLE,JOB,J0029,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
84,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
84,JOB_VISIBLE,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
85,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
85,JOB_VISIBLE,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
96,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
97,JOB_VISIBLE,JOB,J0031,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
99,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
102,JOB_ARRIVAL,JOB,J0010,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
122,JOB_ARRIVAL,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
122,JOB_VISIBLE,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
135,JOB_ARRIVAL,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
148,JOB_ARRIVAL,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
148,JOB_VISIBLE,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
154,JOB_VISIBLE,JOB,J0027,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
158,JOB_VISIBLE,JOB,J0026,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
188,JOB_ARRIVAL,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
188,JOB_VISIBLE,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
199,JOB_ARRIVAL,JOB,J0015,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
