event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0010,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
21,JOB_VISIBLE,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
47,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""REGULAR""}"
47,JOB_VISIBLE,JOB,J0001,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""REGULAR""}"
59,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
59,JOB_VISIBLE,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
63,JOB_VISIBLE,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""URGENT""}"
68,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
68,JOB_VISIBLE,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
72,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
72,JOB_VISIBLE,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
77,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""URGENT""}"
83,JOB_VISIBLE,JOB,J0016,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
85,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
85,JOB_VISIBLE,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
85,JOB_VISIBLE,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""URGENT""}"
87,JOB_VISIBLE,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""URGENT""}"
90,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
90,JOB_VISIBLE,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
92,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""URGENT""}"
96,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""URGENT""}"
100,JOB_ARRIVAL,JOB,J0010,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
131,JOB_VISIBLE,JOB,J0015,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
144,JOB_VISIBLE,JOB,J0018,"{""commodity"":""SORGHUM"",""load_tons"":34,""priority_class"":""CONTRACTED""}"
189,JOB_ARRIVAL,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
189,JOB_VISIBLE,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
222,JOB_ARRIVAL,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
232,JOB_VISIBLE,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""URGENT""}"
235,JOB_ARRIVAL,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""URGENT""}"
237,JOB_ARRIVAL,JOB,J0014,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
237,JOB_ARRIVAL,JOB,J0015,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
237,JOB_ARRIVAL,JOB,J0016,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
237,JOB_VISIBLE,JOB,J0014,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
251,JOB_ARRIVAL,JOB,J0017,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
251,JOB_VISIBLE,JOB,J0017,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
259,JOB_ARRIVAL,JOB,J0018,"{""commodity"":""SORGHUM"",""load_tons"":34,""priority_class"":""CONTRACTED""}"
264,JOB_ARRIVAL,JOB,J0019,"{""commodity"":""SORGHUM"",""load_tons"":32,""priority_class"":""REGULAR""}"
