job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,38,51,0,REGULAR,1.0,1,NORMAL,300,376,1.5263,EARLY,0.12239221140472879
J0002,CORN,43,66,66,REGULAR,1.0,0,NORMAL,300,397,1.7272,EARLY,0.14325452016689846
J0003,SOY,35,68,0,REGULAR,1.0,1,WET,300,414,1.4058,EARLY,0.14047287899860916
J0004,CORN,45,207,103,REGULAR,1.0,1,WET,300,544,1.8075,EARLY,0.6022253129346314
J0005,CORN,36,211,211,REGULAR,1.0,0,WET,300,512,1.446,EARLY,0.674547983310153
J0006,SOY,36,219,6,REGULAR,1.0,1,WET,300,553,1.446,EARLY,0.7969401947148818
J0007,SOY,35,228,228,REGULAR,1.0,0,NORMAL,300,565,1.4058,EARLY,0.9165507649513213
J0008,SORGHUM,33,233,233,REGULAR,1.0,0,NORMAL,300,583,1.3255,EARLY,0.9721835883171069
J0009,SOY,35,234,234,CONTRACTED,1.25,0,WET,300,554,1.4058,EARLY,0.9805285118219749
J0010,SORGHUM,37,237,133,REGULAR,1.0,1,NORMAL,300,527,1.4862,EARLY,0.9972183588317106
J0011,SOY,36,238,238,REGULAR,1.0,0,WET,300,574,1.446,EARLY,1.0
J0012,CORN,37,238,158,REGULAR,1.0,1,WET,300,547,1.4862,EARLY,1.0
J0013,SOY,39,238,73,REGULAR,1.0,1,WET,300,573,1.5665,EARLY,1.0
J0014,SOY,41,241,164,REGULAR,1.0,1,NORMAL,300,575,1.6468,MID,0.9833101529902641
J0015,CORN,34,243,243,CONTRACTED,1.25,0,DRY,300,531,1.3657,MID,0.9666203059805283
J0016,CORN,36,247,247,REGULAR,1.0,0,WET,300,574,1.446,MID,0.9221140472878998
J0017,SOY,37,247,247,CONTRACTED,1.25,0,NORMAL,300,542,1.4862,MID,0.9221140472878998
J0018,SORGHUM,38,251,173,REGULAR,1.0,1,NORMAL,300,548,1.5263,MID,0.8553546592489568
J0019,CORN,37,283,283,REGULAR,1.0,0,NORMAL,300,608,1.4862,MID,0.27677329624478436
J0020,SORGHUM,37,434,427,URGENT,1.75,1,DRY,300,679,1.4862,MID,0.07510431154381085
J0021,SOY,40,462,269,REGULAR,1.0,1,NORMAL,300,794,1.6067,MID,0.16133518776077882
J0022,SOY,35,473,473,REGULAR,1.0,0,WET,300,811,1.4058,MID,0.17663421418636996
J0023,SOY,38,493,387,REGULAR,1.0,1,WET,300,825,1.5263,LATE,0.14881780250347704
J0024,SOY,41,516,337,CONTRACTED,1.25,1,NORMAL,300,806,1.6468,LATE,0.08344923504867871
