job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,51,0.12239221140472879,EARLY
J0002,66,0.14325452016689846,EARLY
J0003,68,0.14047287899860916,EARLY
J0004,207,0.6022253129346314,EARLY
J0005,211,0.674547983310153,EARLY
J0006,219,0.7969401947148818,EARLY
J0007,228,0.9165507649513213,EARLY
J0008,233,0.9721835883171069,EARLY
J0009,234,0.9805285118219749,EARLY
J0010,237,0.9972183588317106,EARLY
J0011,238,1.0,EARLY
J0012,238,1.0,EARLY
J0013,238,1.0,EARLY
J0014,241,0.9833101529902641,MID
J0015,243,0.9666203059805283,MID
J0016,247,0.9221140472878998,MID
J0017,247,0.9221140472878998,MID
J0018,251,0.8553546592489568,MID
J0019,283,0.27677329624478436,MID
J0020,434,0.07510431154381085,MID
J0021,462,0.16133518776077882,MID
J0022,473,0.17663421418636996,MID
J0023,493,0.14881780250347704,LATE
J0024,516,0.08344923504867871,LATE
