job_id,op_seq,machine_id,stage_name,proc_time_nominal_min,proc_time_observed_min,machine_latent_log,shift_latent_log,instance_latent_log,regime_log,congestion_log,commodity_log,moisture_log,idio_log,additive_pause_min,arrival_congestion_score,shift_bucket,commodity,moisture_class
J0001,1,WB1,WEIGH_IN,7,7,-0.00157,0.01339,-0.00848,0.0,0.00485,0.0,0.0,-0.0146,0,0.24233,EARLY,SOY,NORMAL
J0001,1,WB2,WEIGH_IN,7,7,0.01993,0.01339,-0.00848,0.0,0.00485,0.0,0.0,0.00655,0,0.24233,EARLY,SOY,NORMAL
J0001,1,WB3,WEIGH_IN,7,7,0.02863,0.01339,-0.00848,0.0,0.00485,0.0,0.0,0.02908,0,0.24233,EARLY,SOY,NORMAL
J0001,2,LAB1,SAMPLE_CLASSIFY,12,13,-0.04248,-0.00128,0.00499,0.0,0.00848,0.02,0.0,0.02483,1,0.24233,EARLY,SOY,NORMAL
J0001,2,LAB2,SAMPLE_CLASSIFY,12,11,-0.08789,-0.00128,0.00499,0.0,0.00848,0.02,0.0,-0.03456,0,0.24233,EARLY,SOY,NORMAL
J0001,3,HOP1,UNLOAD,24,28,0.08195,-0.03411,0.03846,0.0,0.01212,0.01,0.0,0.06046,0,0.24233,EARLY,SOY,NORMAL
J0001,3,HOP2,UNLOAD,22,23,-0.07219,-0.03411,0.03846,0.0,0.01212,0.01,0.0,0.07954,0,0.24233,EARLY,SOY,NORMAL
J0001,3,HOP4,UNLOAD,21,25,0.05013,-0.03411,0.03846,0.0,0.01212,0.01,0.0,0.07861,0,0.24233,EARLY,SOY,NORMAL
J0001,4,WB1,WEIGH_OUT,6,6,-0.00157,0.00114,0.01543,0.0,0.00363,0.0,0.0,0.00841,0,0.24233,EARLY,SOY,NORMAL
J0001,4,WB2,WEIGH_OUT,6,6,0.01993,0.00114,0.01543,0.0,0.00363,0.0,0.0,-0.00794,0,0.24233,EARLY,SOY,NORMAL
J0001,4,WB3,WEIGH_OUT,6,6,0.02863,0.00114,0.01543,0.0,0.00363,0.0,0.0,-0.03163,0,0.24233,EARLY,SOY,NORMAL
J0002,1,WB1,WEIGH_IN,7,7,-0.00157,0.01339,-0.00848,0.0,0.00553,0.0,0.0,0.00634,0,0.27665,EARLY,SORGHUM,WET
J0002,1,WB2,WEIGH_IN,6,6,0.01993,0.01339,-0.00848,0.0,0.00553,0.0,0.0,-0.01355,0,0.27665,EARLY,SORGHUM,WET
J0002,1,WB3,WEIGH_IN,7,7,0.02863,0.01339,-0.00848,0.0,0.00553,0.0,0.0,-0.00291,0,0.27665,EARLY,SORGHUM,WET
J0002,2,LAB1,SAMPLE_CLASSIFY,11,12,-0.04248,-0.00128,0.00499,0.0,0.00968,0.01,0.045,0.03583,0,0.27665,EARLY,SORGHUM,WET
J0002,2,LAB2,SAMPLE_CLASSIFY,13,15,-0.08789,-0.00128,0.00499,0.0,0.00968,0.01,0.045,0.15298,0,0.27665,EARLY,SORGHUM,WET
J0002,3,HOP3,UNLOAD,25,25,-0.10617,-0.03411,0.03846,0.0,0.01383,0.015,0.028,0.04805,0,0.27665,EARLY,SORGHUM,WET
J0002,3,HOP4,UNLOAD,20,23,0.05013,-0.03411,0.03846,0.0,0.01383,0.015,0.028,0.04828,0,0.27665,EARLY,SORGHUM,WET
J0002,4,WB1,WEIGH_OUT,6,6,-0.00157,0.00114,0.01543,0.0,0.00415,0.0,0.0,0.0119,0,0.27665,EARLY,SORGHUM,WET
J0002,4,WB2,WEIGH_OUT,6,6,0.01993,0.00114,0.01543,0.0,0.00415,0.0,0.0,0.0054,0,0.27665,EARLY,SORGHUM,WET
J0002,4,WB3,WEIGH_OUT,6,6,0.02863,0.00114,0.01543,0.0,0.00415,0.0,0.0,0.00191,0,0.27665,EARLY,SORGHUM,WET
J0003,1,WB1,WEIGH_IN,6,6,-0.00157,0.01339,-0.00848,0.0,0.00592,0.0,0.0,0.00036,0,0.29595,EARLY,SORGHUM,DRY
J0003,1,WB2,WEIGH_IN,7,7,0.01993,0.01339,-0.00848,0.0,0.00592,0.0,0.0,-0.007,0,0.29595,EARLY,SORGHUM,DRY
J0003,1,WB3,WEIGH_IN,8,9,0.02863,0.01339,-0.00848,0.0,0.00592,0.0,0.0,0.03356,0,0.29595,EARLY,SORGHUM,DRY
J0003,2,LAB1,SAMPLE_CLASSIFY,8,8,-0.04248,-0.00128,0.00499,0.0,0.01036,0.01,-0.02,-0.10035,1,0.29595,EARLY,SORGHUM,DRY
