job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,98,0.24233326184859533,EARLY
J0002,106,0.2766459360926442,EARLY
J0003,121,0.29594681535492173,EARLY
J0004,134,0.2959468153549218,EARLY
J0005,175,0.2530559725498606,EARLY
J0006,178,0.2530559725498606,EARLY
J0007,215,0.2873686467939095,EARLY
J0008,219,0.29594681535492173,EARLY
J0009,260,0.4653656444349132,MID
J0010,260,0.4653656444349132,MID
J0011,270,0.4868110658374437,MID
J0012,288,0.5490027879047823,MID
J0013,295,0.5640145828865537,MID
J0014,310,0.6240617628136392,MID
J0015,314,0.6347844735149046,MID
J0016,333,0.7548788333690758,MID
J0017,338,0.7956251340338838,MID
J0018,356,0.9714775895346344,MID
J0019,356,0.9714775895346343,MID
J0020,360,0.9972120952176711,MID
J0021,365,1.0079348059189364,MID
J0022,373,1.0015011794981772,MID
J0023,377,1.0015011794981772,MID
J0024,382,0.9907784687969119,MID
J0025,394,0.9371649152905854,MID
J0026,400,0.9285867467295733,MID
J0027,403,0.922153120308814,MID
J0028,408,0.8899849882050181,MID
J0029,431,0.7827578811923656,MID
J0030,436,0.7784687969118594,MID
J0031,448,0.7891915076131246,MID
J0032,450,0.7913360497533777,MID
J0033,455,0.7827578811923656,MID
J0034,459,0.7656015440703409,MID
J0035,473,0.7548788333690758,MID
J0036,491,0.7548788333690758,LATE
J0037,497,0.7441561226678104,LATE
J0038,507,0.7055543641432556,LATE
J0039,509,0.69483165344199,LATE
J0040,524,0.6433626420759168,LATE
J0041,526,0.6390735577954108,LATE
J0042,526,0.6390735577954108,LATE
J0043,565,0.4374865966116234,LATE
J0044,577,0.45035384945314183,LATE
J0045,583,0.4374865966116235,LATE
J0046,604,0.422474801629852,LATE
J0047,606,0.41389663306883984,LATE
J0048,618,0.3109586103366931,LATE
