job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,35,98,98,CONTRACTED,1.25,0,NORMAL,300,401,1.4058,EARLY,0.24233326184859533
J0002,SORGHUM,31,106,12,REGULAR,1.0,1,WET,300,428,1.2452,EARLY,0.2766459360926442
J0003,SORGHUM,35,121,44,REGULAR,1.0,1,DRY,300,422,1.4058,EARLY,0.29594681535492173
J0004,CORN,37,134,134,REGULAR,1.0,0,NORMAL,300,453,1.4862,EARLY,0.2959468153549218
J0005,SOY,40,175,0,REGULAR,1.0,1,NORMAL,300,495,1.6067,EARLY,0.2530559725498606
J0006,SOY,41,178,65,REGULAR,1.0,1,NORMAL,300,482,1.6468,EARLY,0.2530559725498606
J0007,CORN,35,215,4,REGULAR,1.0,1,WET,300,535,1.4058,EARLY,0.2873686467939095
J0008,CORN,34,219,219,REGULAR,1.0,0,NORMAL,300,550,1.3657,EARLY,0.29594681535492173
J0009,SOY,35,260,60,REGULAR,1.0,1,NORMAL,300,580,1.4058,MID,0.4653656444349132
J0010,SOY,41,260,140,REGULAR,1.0,1,WET,300,575,1.6468,MID,0.4653656444349132
J0011,SOY,39,270,203,REGULAR,1.0,1,NORMAL,300,588,1.5665,MID,0.4868110658374437
J0012,CORN,44,288,89,REGULAR,1.0,1,DRY,300,579,1.7673,MID,0.5490027879047823
J0013,CORN,44,295,118,REGULAR,1.0,1,DRY,300,585,1.7673,MID,0.5640145828865537
J0014,SOY,37,310,245,REGULAR,1.0,1,NORMAL,300,619,1.4862,MID,0.6240617628136392
J0015,CORN,37,314,136,REGULAR,1.0,1,NORMAL,300,590,1.4862,MID,0.6347844735149046
J0016,SORGHUM,30,333,197,REGULAR,1.0,1,WET,300,643,1.205,MID,0.7548788333690758
J0017,SOY,35,338,249,REGULAR,1.0,1,WET,300,652,1.4058,MID,0.7956251340338838
J0018,SOY,38,356,211,REGULAR,1.0,1,NORMAL,300,652,1.5263,MID,0.9714775895346344
J0019,CORN,34,356,356,REGULAR,1.0,0,DRY,300,649,1.3657,MID,0.9714775895346343
J0020,CORN,34,360,183,REGULAR,1.0,1,DRY,300,646,1.3657,MID,0.9972120952176711
J0021,SOY,40,365,365,CONTRACTED,1.25,0,NORMAL,300,651,1.6067,MID,1.0079348059189364
J0022,SORGHUM,37,373,373,CONTRACTED,1.25,0,NORMAL,300,644,1.4862,MID,1.0015011794981772
J0023,SOY,40,377,195,REGULAR,1.0,1,NORMAL,300,726,1.6067,MID,1.0015011794981772
J0024,SOY,40,382,249,REGULAR,1.0,1,NORMAL,300,678,1.6067,MID,0.9907784687969119
J0025,SOY,39,394,204,REGULAR,1.0,1,NORMAL,300,689,1.5665,MID,0.9371649152905854
J0026,SOY,41,400,298,REGULAR,1.0,1,NORMAL,300,714,1.6468,MID,0.9285867467295733
J0027,CORN,40,403,225,REGULAR,1.0,1,NORMAL,300,692,1.6067,MID,0.922153120308814
J0028,CORN,45,408,252,REGULAR,1.0,1,NORMAL,300,683,1.8075,MID,0.8899849882050181
J0029,SORGHUM,38,431,328,CONTRACTED,1.25,1,DRY,300,693,1.5263,MID,0.7827578811923656
J0030,CORN,39,436,289,REGULAR,1.0,1,NORMAL,300,724,1.5665,MID,0.7784687969118594
J0031,SORGHUM,30,448,274,REGULAR,1.0,1,NORMAL,300,740,1.205,MID,0.7891915076131246
J0032,SOY,39,450,450,REGULAR,1.0,0,WET,300,783,1.5665,MID,0.7913360497533777
J0033,SORGHUM,32,455,455,CONTRACTED,1.25,0,NORMAL,300,734,1.2853,MID,0.7827578811923656
J0034,CORN,36,459,399,REGULAR,1.0,1,NORMAL,300,765,1.446,MID,0.7656015440703409
J0035,SOY,38,473,473,CONTRACTED,1.25,0,NORMAL,300,742,1.5263,MID,0.7548788333690758
J0036,SORGHUM,38,491,271,REGULAR,1.0,1,NORMAL,300,785,1.5263,LATE,0.7548788333690758
J0037,SOY,40,497,330,REGULAR,1.0,1,NORMAL,300,802,1.6067,LATE,0.7441561226678104
J0038,CORN,35,507,507,REGULAR,1.0,0,WET,300,824,1.4058,LATE,0.7055543641432556
J0039,SOY,40,509,509,REGULAR,1.0,0,NORMAL,300,832,1.6067,LATE,0.69483165344199
J0040,SOY,35,524,456,CONTRACTED,1.25,1,WET,300,800,1.4058,LATE,0.6433626420759168
J0041,CORN,44,526,453,REGULAR,1.0,1,NORMAL,300,827,1.7673,LATE,0.6390735577954108
J0042,CORN,44,526,526,REGULAR,1.0,0,WET,300,820,1.7673,LATE,0.6390735577954108
J0043,CORN,39,565,565,CONTRACTED,1.25,0,WET,300,845,1.5665,LATE,0.4374865966116234
J0044,SOY,35,577,505,REGULAR,1.0,1,NORMAL,300,884,1.4058,LATE,0.45035384945314183
J0045,CORN,39,583,488,REGULAR,1.0,1,NORMAL,300,892,1.5665,LATE,0.4374865966116235
J0046,SORGHUM,35,604,435,CONTRACTED,1.25,1,NORMAL,300,849,1.4058,LATE,0.422474801629852
J0047,SOY,40,606,593,URGENT,1.75,1,NORMAL,300,848,1.6067,LATE,0.41389663306883984
J0048,SOY,40,618,603,URGENT,1.75,1,NORMAL,300,855,1.6067,LATE,0.3109586103366931
