job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SORGHUM,37,62,0,CONTRACTED,1.25,1,NORMAL,300,347,1.4862,EARLY,0.27421283379832606
J0002,SOY,38,62,0,REGULAR,1.0,1,WET,300,391,1.5263,EARLY,0.27421283379832606
J0003,SOY,38,82,82,REGULAR,1.0,0,WET,300,437,1.5263,EARLY,0.44639298525308896
J0004,SOY,38,86,0,CONTRACTED,1.25,1,NORMAL,300,395,1.5263,EARLY,0.4782781984854524
J0005,CORN,40,102,0,CONTRACTED,1.25,1,DRY,300,376,1.6067,EARLY,0.5563969709047429
J0006,SOY,38,115,0,REGULAR,1.0,1,WET,300,454,1.5263,EARLY,0.6042247907532882
J0007,CORN,40,116,52,REGULAR,1.0,1,NORMAL,300,437,1.6067,EARLY,0.6058190514149063
J0008,SOY,40,119,112,URGENT,1.75,1,NORMAL,300,375,1.6067,EARLY,0.6058190514149064
J0009,CORN,42,128,128,REGULAR,1.0,0,DRY,300,447,1.687,EARLY,0.6185731367078519
J0010,CORN,39,134,38,REGULAR,1.0,1,NORMAL,300,455,1.5665,EARLY,0.6249501793543245
J0011,CORN,40,136,130,URGENT,1.75,1,DRY,300,386,1.6067,EARLY,0.6249501793543245
J0012,SOY,36,161,161,REGULAR,1.0,0,NORMAL,300,496,1.446,EARLY,0.7014746911119969
J0013,CORN,42,171,0,REGULAR,1.0,1,NORMAL,300,497,1.687,EARLY,0.7748106815464331
J0014,CORN,37,176,176,CONTRACTED,1.25,0,NORMAL,300,485,1.4862,EARLY,0.8162614587485054
J0015,CORN,40,179,113,REGULAR,1.0,1,NORMAL,300,493,1.6067,EARLY,0.8449581506576325
J0016,CORN,44,183,183,REGULAR,1.0,0,NORMAL,300,505,1.7673,EARLY,0.8816261458748507
J0017,CORN,44,190,104,REGULAR,1.0,1,NORMAL,300,507,1.7673,EARLY,0.9294539657233959
J0018,SORGHUM,30,194,194,REGULAR,1.0,0,WET,300,510,1.205,EARLY,0.9533678756476683
J0019,CORN,36,201,201,REGULAR,1.0,0,NORMAL,300,509,1.446,EARLY,0.9964129135113592
J0020,CORN,37,203,0,REGULAR,1.0,1,NORMAL,300,493,1.4862,EARLY,1.0059784774810683
J0021,CORN,40,209,87,REGULAR,1.0,1,NORMAL,300,527,1.6067,EARLY,1.023515344758868
J0022,CORN,39,211,95,REGULAR,1.0,1,NORMAL,300,523,1.5665,EARLY,1.023515344758868
J0023,SOY,38,217,217,REGULAR,1.0,0,NORMAL,300,553,1.5263,EARLY,1.0043842168194501
J0024,SOY,35,226,144,REGULAR,1.0,1,NORMAL,300,567,1.4058,EARLY,0.9581506576325229
