job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,62,0.27421283379832606,EARLY
J0002,62,0.27421283379832606,EARLY
J0003,82,0.44639298525308896,EARLY
J0004,86,0.4782781984854524,EARLY
J0005,102,0.5563969709047429,EARLY
J0006,115,0.6042247907532882,EARLY
J0007,116,0.6058190514149063,EARLY
J0008,119,0.6058190514149064,EARLY
J0009,128,0.6185731367078519,EARLY
J0010,134,0.6249501793543245,EARLY
J0011,136,0.6249501793543245,EARLY
J0012,161,0.7014746911119969,EARLY
J0013,171,0.7748106815464331,EARLY
J0014,176,0.8162614587485054,EARLY
J0015,179,0.8449581506576325,EARLY
J0016,183,0.8816261458748507,EARLY
J0017,190,0.9294539657233959,EARLY
J0018,194,0.9533678756476683,EARLY
J0019,201,0.9964129135113592,EARLY
J0020,203,1.0059784774810683,EARLY
J0021,209,1.023515344758868,EARLY
J0022,211,1.023515344758868,EARLY
J0023,217,1.0043842168194501,EARLY
J0024,226,0.9581506576325229,EARLY
J0025,229,0.9438023116779594,EARLY
J0026,233,0.9166998804304504,EARLY
J0027,234,0.9103228377839777,EARLY
J0028,240,0.8609007572738143,MID
J0029,251,0.7700278995615785,MID
J0030,260,0.7062574730968514,MID
J0031,264,0.6807493025109606,MID
J0032,285,0.6664009565563971,MID
J0033,285,0.6664009565563971,MID
J0034,292,0.6711837385412516,MID
J0035,293,0.6711837385412515,MID
J0036,315,0.7923475488242329,MID
J0037,317,0.811478676763651,MID
J0038,326,0.8816261458748504,MID
J0039,331,0.9135113591072141,MID
J0040,331,0.9135113591072141,MID
J0041,334,0.9166998804304504,MID
J0042,345,0.9166998804304505,MID
J0043,351,0.9262654444001596,MID
J0044,355,0.9278597050617778,MID
J0045,362,0.9230769230769232,MID
J0046,364,0.9166998804304505,MID
J0047,368,0.8975687524910323,MID
J0048,371,0.8768433638899961,MID
J0049,372,0.867277799920287,MID
J0050,392,0.7285771223595057,MID
J0051,394,0.722200079713033,MID
J0052,405,0.6695894778796334,MID
J0053,418,0.6058190514149063,MID
J0054,424,0.5803108808290156,MID
J0055,429,0.5579912315663612,MID
J0056,435,0.5404543642885613,MID
J0057,438,0.5261060183339976,MID
J0058,450,0.4400159426066162,MID
J0059,476,0.31725787166201674,MID
J0060,489,0.32363491430848945,LATE
J0061,504,0.4049422080510164,LATE
J0062,526,0.6026305300916701,LATE
J0063,526,0.6026305300916701,LATE
J0064,534,0.6281387006775608,LATE
J0065,538,0.6313272220007972,LATE
J0066,546,0.6249501793543245,LATE
J0067,553,0.62016739736947,LATE
J0068,554,0.6169788760462336,LATE
J0069,564,0.5532084495815066,LATE
J0070,566,0.537265842965325,LATE
J0071,602,0.20565962534874457,LATE
J0072,606,0.17377441211638106,LATE
