event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0001,"{""commodity"":""SORGHUM"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0005,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0020,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
12,JOB_VISIBLE,JOB,J0028,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
38,JOB_VISIBLE,JOB,J0010,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
52,JOB_VISIBLE,JOB,J0007,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
56,JOB_VISIBLE,JOB,J0027,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
62,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""SORGHUM"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
62,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
74,JOB_VISIBLE,JOB,J0025,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
82,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
82,JOB_VISIBLE,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
85,JOB_VISIBLE,JOB,J0034,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
86,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
87,JOB_VISIBLE,JOB,J0021,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
95,JOB_VISIBLE,JOB,J0022,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
102,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
104,JOB_VISIBLE,JOB,J0017,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
112,JOB_VISIBLE,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""URGENT""}"
113,JOB_VISIBLE,JOB,J0015,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
115,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
116,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
119,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""URGENT""}"
128,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
128,JOB_VISIBLE,JOB,J0009,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
130,JOB_VISIBLE,JOB,J0011,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""URGENT""}"
134,JOB_ARRIVAL,JOB,J0010,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
136,JOB_ARRIVAL,JOB,J0011,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""URGENT""}"
144,JOB_VISIBLE,JOB,J0024,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
144,JOB_VISIBLE,JOB,J0039,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
147,JOB_VISIBLE,JOB,J0032,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
147,JOB_VISIBLE,JOB,J0036,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
148,JOB_VISIBLE,JOB,J0029,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""CONTRACTED""}"
161,JOB_ARRIVAL,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
161,JOB_VISIBLE,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
165,JOB_VISIBLE,JOB,J0026,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
171,JOB_ARRIVAL,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
171,JOB_VISIBLE,JOB,J0031,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
172,JOB_VISIBLE,JOB,J0044,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
174,JOB_VISIBLE,JOB,J0041,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
176,JOB_ARRIVAL,JOB,J0014,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
176,JOB_VISIBLE,JOB,J0014,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
179,JOB_ARRIVAL,JOB,J0015,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
183,JOB_ARRIVAL,JOB,J0016,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
183,JOB_VISIBLE,JOB,J0016,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
184,JOB_VISIBLE,JOB,J0035,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
190,JOB_ARRIVAL,JOB,J0017,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
194,JOB_ARRIVAL,JOB,J0018,"{""commodity"":""SORGHUM"",""load_tons"":30,""priority_class"":""REGULAR""}"
194,JOB_VISIBLE,JOB,J0018,"{""commodity"":""SORGHUM"",""load_tons"":30,""priority_class"":""REGULAR""}"
201,JOB_ARRIVAL,JOB,J0019,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
201,JOB_VISIBLE,JOB,J0019,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
203,JOB_ARRIVAL,JOB,J0020,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
209,JOB_ARRIVAL,JOB,J0021,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
210,JOB_VISIBLE,JOB,J0055,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
211,JOB_ARRIVAL,JOB,J0022,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
212,JOB_VISIBLE,JOB,J0046,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
214,JOB_VISIBLE,JOB,J0037,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
215,JOB_VISIBLE,JOB,J0050,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
217,JOB_ARRIVAL,JOB,J0023,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
217,JOB_VISIBLE,JOB,J0023,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
226,JOB_ARRIVAL,JOB,J0024,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
229,JOB_ARRIVAL,JOB,J0025,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
233,JOB_ARRIVAL,JOB,J0026,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
234,JOB_ARRIVAL,JOB,J0027,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
240,JOB_ARRIVAL,JOB,J0028,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
245,JOB_VISIBLE,JOB,J0058,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
251,JOB_ARRIVAL,JOB,J0029,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""CONTRACTED""}"
251,JOB_VISIBLE,JOB,J0054,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
252,JOB_VISIBLE,JOB,J0053,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""CONTRACTED""}"
256,JOB_VISIBLE,JOB,J0056,"{""commodity"":""SORGHUM"",""load_tons"":37,""priority_class"":""REGULAR""}"
260,JOB_ARRIVAL,JOB,J0030,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
