job_id,op_seq,stage_name,machine_id,start_min,end_min,wait_before_stage_min
J0001,1,WEIGH_IN,WB2,98.0,105.0,0.0
J0001,2,SAMPLE_CLASSIFY,LAB1,105.0,115.0,0.0
J0002,1,WEIGH_IN,WB3,115.0,126.0,0.0
J0001,3,UNLOAD,HOP1,115.0,141.0,0.0
J0002,2,SAMPLE_CLASSIFY,LAB1,126.0,138.0,0.0
J0002,3,UNLOAD,HOP2,138.0,164.0,0.0
J0001,4,WEIGH_OUT,WB1,141.0,147.0,0.0
J0007,1,WEIGH_IN,WB3,153.0,160.0,0.0
J0007,2,SAMPLE_CLASSIFY,LAB2,160.0,172.0,0.0
J0002,4,WEIGH_OUT,WB1,164.0,170.0,0.0
J0003,1,WEIGH_IN,WB1,170.0,177.0,41.0
J0003,2,SAMPLE_CLASSIFY,LAB1,177.0,190.0,0.0
J0011,1,WEIGH_IN,WB3,186.0,197.0,0.0
J0003,3,UNLOAD,HOP2,190.0,215.0,0.0
J0012,1,WEIGH_IN,WB3,197.0,208.0,5.0
J0011,2,SAMPLE_CLASSIFY,LAB2,197.0,211.0,0.0
J0013,1,WEIGH_IN,WB3,208.0,219.0,14.0
J0012,2,SAMPLE_CLASSIFY,LAB2,211.0,224.0,3.0
J0011,3,UNLOAD,HOP4,211.0,234.0,0.0
J0003,4,WEIGH_OUT,WB1,215.0,221.0,0.0
J0004,1,WEIGH_IN,WB1,221.0,228.0,90.0
J0013,2,SAMPLE_CLASSIFY,LAB2,224.0,239.0,5.0
J0012,3,UNLOAD,HOP3,224.0,260.0,0.0
J0004,2,SAMPLE_CLASSIFY,LAB1,228.0,240.0,0.0
J0011,4,WEIGH_OUT,WB2,234.0,240.0,0.0
J0013,3,UNLOAD,HOP4,239.0,283.0,0.0
J0004,3,UNLOAD,HOP1,240.0,264.0,0.0
J0012,4,WEIGH_OUT,WB2,260.0,266.0,0.0
J0004,4,WEIGH_OUT,WB1,264.0,270.0,0.0
J0014,1,WEIGH_IN,WB2,266.0,277.0,42.0
J0005,1,WEIGH_IN,WB1,270.0,278.0,137.0
J0014,2,SAMPLE_CLASSIFY,LAB2,277.0,289.0,0.0
J0005,2,SAMPLE_CLASSIFY,LAB1,278.0,288.0,0.0
J0013,4,WEIGH_OUT,WB3,283.0,289.0,0.0
J0005,3,UNLOAD,HOP1,288.0,312.0,0.0
J0015,1,WEIGH_IN,WB3,289.0,299.0,56.0
J0014,3,UNLOAD,HOP3,289.0,314.0,0.0
J0016,1,WEIGH_IN,WB3,299.0,310.0,55.0
J0015,2,SAMPLE_CLASSIFY,LAB2,299.0,313.0,0.0
J0005,4,WEIGH_OUT,WB1,312.0,318.0,0.0
J0016,2,SAMPLE_CLASSIFY,LAB2,313.0,327.0,3.0
J0015,3,UNLOAD,HOP4,313.0,350.0,0.0
J0014,4,WEIGH_OUT,WB2,314.0,320.0,0.0
J0006,1,WEIGH_IN,WB1,318.0,325.0,182.0
J0006,2,SAMPLE_CLASSIFY,LAB1,325.0,338.0,0.0
J0006,3,UNLOAD,HOP2,338.0,362.0,0.0
J0007,3,UNLOAD,HOP1,342.0,364.0,170.0
J0015,4,WEIGH_OUT,WB2,350.0,356.0,0.0
J0016,3,UNLOAD,HOP4,350.0,387.0,23.0
J0017,1,WEIGH_IN,WB2,356.0,363.0,103.0
J0006,4,WEIGH_OUT,WB1,362.0,368.0,0.0
J0017,2,SAMPLE_CLASSIFY,LAB2,363.0,377.0,0.0
J0007,4,WEIGH_OUT,WB1,368.0,373.0,4.0
J0008,1,WEIGH_IN,WB1,373.0,381.0,212.0
J0017,3,UNLOAD,HOP2,377.0,414.0,0.0
J0008,2,SAMPLE_CLASSIFY,LAB1,381.0,391.0,0.0
J0016,4,WEIGH_OUT,WB3,387.0,393.0,0.0
J0008,3,UNLOAD,HOP1,391.0,416.0,0.0
J0025,1,WEIGH_IN,WB3,393.0,403.0,69.0
J0026,1,WEIGH_IN,WB3,403.0,413.0,65.0
J0027,1,WEIGH_IN,WB3,413.0,426.0,61.0
J0017,4,WEIGH_OUT,WB2,414.0,420.0,0.0
J0008,4,WEIGH_OUT,WB1,416.0,422.0,0.0
J0019,1,WEIGH_IN,WB2,420.0,427.0,142.0
J0009,1,WEIGH_IN,WB1,422.0,429.0,258.0
J0028,1,WEIGH_IN,WB3,426.0,436.0,59.0
J0018,1,WEIGH_IN,WB2,427.0,434.0,149.0
J0019,2,SAMPLE_CLASSIFY,LAB2,427.0,441.0,0.0
J0009,2,SAMPLE_CLASSIFY,LAB1,429.0,442.0,0.0
J0022,1,WEIGH_IN,WB2,434.0,441.0,141.0
J0029,1,WEIGH_IN,WB3,436.0,446.0,68.0
J0018,2,SAMPLE_CLASSIFY,LAB2,441.0,455.0,7.0
J0009,3,UNLOAD,HOP1,442.0,469.0,0.0
J0030,1,WEIGH_IN,WB3,446.0,457.0,67.0
J0022,2,SAMPLE_CLASSIFY,LAB2,455.0,470.0,14.0
J0031,1,WEIGH_IN,WB3,457.0,468.0,58.0
J0032,1,WEIGH_IN,WB3,468.0,479.0,55.0
J0009,4,WEIGH_OUT,WB1,469.0,475.0,0.0
J0022,3,UNLOAD,HOP4,470.0,492.0,0.0
