job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,CORN,42,98,9,REGULAR,1.0,1,NORMAL,300,383,1.687,EARLY,0.4123742323271919
J0002,SOY,40,115,0,CONTRACTED,1.25,1,NORMAL,300,395,1.6067,EARLY,0.723703122958317
J0003,SOY,39,129,76,CONTRACTED,1.25,1,NORMAL,300,392,1.5665,EARLY,0.9612962237031228
J0004,SOY,36,131,124,URGENT,1.75,1,NORMAL,300,374,1.446,EARLY,0.9886057755128709
J0005,CORN,42,133,75,REGULAR,1.0,1,NORMAL,300,410,1.687,EARLY,0.999
J0006,SOY,35,136,77,REGULAR,1.0,1,NORMAL,300,443,1.4058,EARLY,0.999
J0007,CORN,36,153,153,CONTRACTED,1.25,0,NORMAL,300,420,1.446,EARLY,0.999
J0008,CORN,44,161,91,REGULAR,1.0,1,NORMAL,300,449,1.7673,EARLY,0.999
J0009,CORN,38,164,164,REGULAR,1.0,0,WET,300,463,1.5263,EARLY,0.999
J0010,CORN,41,171,164,URGENT,1.75,1,DRY,300,365,1.6468,EARLY,0.9886057755128709
J0011,SOY,35,186,57,REGULAR,1.0,1,NORMAL,300,453,1.4058,EARLY,0.8547889716451065
J0012,CORN,38,192,0,REGULAR,1.0,1,NORMAL,300,469,1.5263,EARLY,0.8001698680256107
J0013,CORN,41,194,46,REGULAR,1.0,1,WET,300,496,1.6468,EARLY,0.7837841369397621
J0014,CORN,37,224,224,REGULAR,1.0,0,NORMAL,300,523,1.4862,EARLY,0.6035410949954266
J0015,SOY,38,233,0,REGULAR,1.0,1,NORMAL,300,515,1.5263,EARLY,0.6226577812622501
J0016,SOY,41,244,244,REGULAR,1.0,0,NORMAL,300,549,1.6468,MID,0.7018554815105187
J0017,SOY,38,253,76,REGULAR,1.0,1,NORMAL,300,549,1.5263,MID,0.761936495491964
J0018,SOY,40,278,232,REGULAR,1.0,1,NORMAL,300,561,1.6067,MID,0.999
J0019,CORN,41,278,177,CONTRACTED,1.25,1,NORMAL,300,521,1.6468,MID,0.999
J0020,CORN,42,288,232,CONTRACTED,1.25,1,WET,300,559,1.687,MID,0.999
J0021,SOY,38,293,293,CONTRACTED,1.25,0,NORMAL,300,566,1.5263,MID,0.999
J0022,SOY,35,293,266,REGULAR,1.0,1,NORMAL,300,589,1.4058,MID,0.999
J0023,CORN,37,297,196,REGULAR,1.0,1,DRY,300,586,1.4862,MID,0.999
J0024,SOY,39,308,308,REGULAR,1.0,0,NORMAL,300,630,1.5665,MID,0.9148699856265519
J0025,SOY,39,324,324,REGULAR,1.0,0,WET,300,633,1.5665,MID,0.8274794198353587
J0026,SOY,35,338,323,URGENT,1.75,1,DRY,300,559,1.4058,MID,0.7127793022344179
J0027,SORGHUM,34,352,347,URGENT,1.75,1,NORMAL,300,582,1.3657,MID,0.6445054227100484
J0028,CORN,38,367,367,CONTRACTED,1.25,0,DRY,300,614,1.5263,MID,0.6963935711485693
J0029,CORN,34,368,239,REGULAR,1.0,1,NORMAL,300,641,1.3657,MID,0.699124526329544
J0030,CORN,40,379,298,REGULAR,1.0,1,NORMAL,300,658,1.6067,MID,0.7182412125963675
J0031,SOY,36,399,317,REGULAR,1.0,1,NORMAL,300,690,1.446,MID,0.7755912713968379
J0032,SOY,35,413,180,REGULAR,1.0,1,WET,300,721,1.4058,MID,0.8930223441787534
J0033,CORN,34,420,382,REGULAR,1.0,1,DRY,300,683,1.3657,MID,0.9312557167124004
J0034,CORN,45,422,422,REGULAR,1.0,0,WET,300,735,1.8075,MID,0.9312557167124004
J0035,CORN,37,432,212,REGULAR,1.0,1,NORMAL,300,696,1.4862,MID,0.9012152097216778
J0036,SOY,40,445,359,REGULAR,1.0,1,WET,300,739,1.6067,MID,0.846596106102182
J0037,CORN,43,448,321,REGULAR,1.0,1,NORMAL,300,731,1.7272,MID,0.8302103750163334
J0038,CORN,34,459,353,CONTRACTED,1.25,1,NORMAL,300,713,1.3657,MID,0.7619364954919638
J0039,SOY,39,459,459,REGULAR,1.0,0,NORMAL,300,771,1.5665,MID,0.7619364954919638
J0040,SOY,39,505,505,REGULAR,1.0,0,NORMAL,300,803,1.5665,LATE,0.6581601986149224
J0041,CORN,44,509,509,REGULAR,1.0,0,WET,300,804,1.7673,LATE,0.6718149745197961
J0042,CORN,42,510,432,REGULAR,1.0,1,NORMAL,300,776,1.687,LATE,0.6718149745197961
J0043,CORN,44,525,525,REGULAR,1.0,0,NORMAL,300,825,1.7673,LATE,0.6499673330719979
J0044,SOY,38,528,305,CONTRACTED,1.25,1,DRY,300,767,1.5263,LATE,0.6417744675290736
J0045,SOY,36,543,543,CONTRACTED,1.25,0,NORMAL,300,810,1.446,LATE,0.5543839017378804
J0046,CORN,35,575,568,URGENT,1.75,1,WET,300,793,1.4058,LATE,0.3249836665359989
J0047,SOY,41,590,590,REGULAR,1.0,0,DRY,300,892,1.6468,LATE,0.2621716973735789
J0048,SOY,36,612,612,REGULAR,1.0,0,WET,300,925,1.446,LATE,0.16658826603946159
