job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,38,23,12,URGENT,1.75,1,WET,300,276,1.5263,EARLY,0.16160310277957335
J0002,CORN,39,32,0,CONTRACTED,1.25,1,WET,300,317,1.5665,EARLY,0.2154708037060978
J0003,CORN,39,63,53,URGENT,1.75,1,WET,300,307,1.5665,EARLY,0.48265460030165913
J0004,SOY,39,79,0,CONTRACTED,1.25,1,NORMAL,300,355,1.5665,EARLY,0.6744236156000861
J0005,SORGHUM,31,85,25,REGULAR,1.0,1,NORMAL,300,388,1.2452,EARLY,0.7433742727860375
J0006,SOY,39,95,95,CONTRACTED,1.25,0,NORMAL,300,387,1.5665,EARLY,0.8532643826761475
J0007,CORN,39,98,0,REGULAR,1.0,1,DRY,300,420,1.5665,EARLY,0.8791208791208791
J0008,CORN,39,102,0,REGULAR,1.0,1,WET,300,410,1.5665,EARLY,0.896358543417367
J0009,SOY,39,104,104,REGULAR,1.0,0,NORMAL,300,425,1.5665,EARLY,0.8963585434173668
J0010,CORN,34,125,12,REGULAR,1.0,1,NORMAL,300,425,1.3657,EARLY,0.8101702219349277
J0011,SOY,36,128,0,REGULAR,1.0,1,WET,300,438,1.446,EARLY,0.7907778496013788
J0012,SOY,37,129,0,REGULAR,1.0,1,NORMAL,300,454,1.4862,EARLY,0.7800043094160741
J0013,SOY,36,133,40,REGULAR,1.0,1,WET,300,460,1.446,EARLY,0.7196724843783666
J0014,SOY,41,147,147,REGULAR,1.0,0,NORMAL,300,465,1.6468,EARLY,0.4697263520792932
J0015,SOY,41,208,82,REGULAR,1.0,1,NORMAL,300,527,1.6468,EARLY,0.33828916181857355
J0016,SOY,41,216,216,URGENT,1.75,0,DRY,300,442,1.6468,EARLY,0.4524886877828055
J0017,CORN,35,228,216,URGENT,1.75,1,DRY,300,447,1.4058,EARLY,0.6248653307476837
J0018,CORN,37,231,8,REGULAR,1.0,1,DRY,300,530,1.4862,EARLY,0.6636500754147812
J0019,SORGHUM,38,255,23,REGULAR,1.0,1,DRY,300,532,1.5263,MID,0.9265244559362206
J0020,SOY,35,260,98,REGULAR,1.0,1,NORMAL,300,555,1.4058,MID,0.9782374488256841
J0021,CORN,34,264,170,CONTRACTED,1.25,1,NORMAL,300,523,1.3657,MID,1.0040939452704158
J0022,CORN,37,265,79,CONTRACTED,1.25,1,NORMAL,300,504,1.4862,MID,1.0062486533074768
J0023,SOY,35,271,271,REGULAR,1.0,0,DRY,300,597,1.4058,MID,0.9997845291962939
J0024,CORN,45,277,165,CONTRACTED,1.25,1,NORMAL,300,529,1.8075,MID,0.9760827407886232
J0025,SOY,37,280,58,REGULAR,1.0,1,NORMAL,300,590,1.4862,MID,0.9566903684550744
J0026,SOY,41,287,117,REGULAR,1.0,1,NORMAL,300,565,1.6468,MID,0.8877397112691231
J0027,SOY,40,297,211,CONTRACTED,1.25,1,DRY,300,568,1.6067,MID,0.7907778496013791
J0028,SORGHUM,34,307,92,CONTRACTED,1.25,1,NORMAL,300,566,1.3657,MID,0.6787330316742081
J0029,SOY,38,316,150,REGULAR,1.0,1,NORMAL,300,610,1.5263,MID,0.5451411333764274
J0030,SOY,40,344,112,REGULAR,1.0,1,NORMAL,300,647,1.6067,MID,0.24994613229907345
J0031,SORGHUM,33,359,359,CONTRACTED,1.25,0,NORMAL,300,637,1.3255,MID,0.15082956259426844
J0032,CORN,40,442,442,REGULAR,1.0,0,WET,300,748,1.6067,MID,0.295195001077354
J0033,SOY,35,452,340,REGULAR,1.0,1,NORMAL,300,748,1.4058,MID,0.40293040293040294
J0034,CORN,38,457,457,CONTRACTED,1.25,0,WET,300,743,1.5263,MID,0.4352510234863176
J0035,CORN,35,486,317,REGULAR,1.0,1,NORMAL,300,778,1.4058,LATE,0.5279034690799397
J0036,SOY,37,489,489,REGULAR,1.0,0,DRY,300,772,1.4862,LATE,0.5279034690799396
J0037,SOY,35,489,489,REGULAR,1.0,0,WET,300,787,1.4058,LATE,0.5279034690799396
J0038,SOY,41,502,502,REGULAR,1.0,0,NORMAL,300,790,1.6468,LATE,0.4417151475975005
J0039,CORN,44,532,370,REGULAR,1.0,1,WET,300,805,1.7673,LATE,0.25856496444731736
J0040,SOY,40,550,324,REGULAR,1.0,1,NORMAL,300,834,1.6067,LATE,0.11635423400129281
