job_id,arrival_time_min,completion_due_nominal_min,completion_due_observed_min,due_slack_nominal_min,due_slack_observed_min,base_priority_slack_min,fixed_appointment_min,fixed_commodity_min,fixed_moisture_min,fixed_shift_min,fixed_regime_min,random_instance_min,random_shift_min,random_idio_min,nominal_processing_lb_min,shift_bucket
J0001,23,263,276,240,253,240,-8,10,9,8,8,-8.9237,-0.1736,-5.1761,53,EARLY
J0002,32,302,317,270,285,270,-8,0,9,8,8,-8.9237,-0.1736,6.802,54,EARLY
J0003,63,303,307,240,244,240,-8,0,9,8,8,-8.9237,-0.1736,-3.4438,52,EARLY
J0004,79,349,355,270,276,270,-8,10,0,8,8,-8.9237,-0.1736,-3.1572,52,EARLY
J0005,85,385,388,300,303,300,-8,5,0,8,8,-8.9237,-0.1736,-1.095,42,EARLY
J0006,95,365,387,270,292,270,6,10,0,8,8,-8.9237,-0.1736,-0.9632,50,EARLY
J0007,98,398,420,300,322,300,-8,0,-5,8,8,-8.9237,-0.1736,28.4713,45,EARLY
J0008,102,402,410,300,308,300,-8,0,9,8,8,-8.9237,-0.1736,0.595,53,EARLY
J0009,104,404,425,300,321,300,6,10,0,8,8,-8.9237,-0.1736,-1.4448,50,EARLY
J0010,125,425,425,300,300,300,-8,0,0,8,8,-8.9237,-0.1736,0.7673,44,EARLY
J0011,128,428,438,300,310,300,-8,10,9,8,8,-8.9237,-0.1736,-8.1168,53,EARLY
J0012,129,429,454,300,325,300,-8,10,0,8,8,-8.9237,-0.1736,15.8624,50,EARLY
J0013,133,433,460,300,327,300,-8,10,9,8,8,-8.9237,-0.1736,9.4016,53,EARLY
J0014,147,447,465,300,318,300,6,10,0,8,8,-8.9237,-0.1736,-4.9303,50,EARLY
J0015,208,508,527,300,319,300,-8,10,0,8,8,-8.9237,-0.1736,10.1261,51,EARLY
J0016,216,456,442,240,226,240,6,10,-5,8,8,-8.9237,-0.1736,-32.2694,48,EARLY
J0017,228,468,447,240,219,240,-8,0,-5,8,8,-8.9237,-0.1736,-14.7238,44,EARLY
J0018,231,531,530,300,299,300,-8,0,-5,8,8,-8.9237,-0.1736,4.6125,45,EARLY
J0019,255,555,532,300,277,300,-8,5,-5,0,8,-8.9237,0.8895,-15.1722,43,MID
J0020,260,560,555,300,295,300,-8,10,0,0,8,-8.9237,0.8895,-7.1529,47,MID
J0021,264,534,523,270,259,270,-8,0,0,0,8,-8.9237,0.8895,-3.1979,46,MID
J0022,265,535,504,270,239,270,-8,0,0,0,8,-8.9237,0.8895,-22.6887,47,MID
J0023,271,571,597,300,326,300,6,10,-5,0,8,-8.9237,0.8895,14.6624,45,MID
J0024,277,547,529,270,252,270,-8,0,0,0,8,-8.9237,0.8895,-10.1498,51,MID
J0025,280,580,590,300,310,300,-8,10,0,0,8,-8.9237,0.8895,8.5289,49,MID
J0026,287,587,565,300,278,300,-8,10,0,0,8,-8.9237,0.8895,-24.2239,52,MID
J0027,297,567,568,270,271,270,-8,10,-5,0,8,-8.9237,0.8895,3.883,47,MID
J0028,307,577,566,270,259,270,-8,5,0,0,8,-8.9237,0.8895,-7.5043,43,MID
J0029,316,616,610,300,294,300,-8,10,0,0,8,-8.9237,0.8895,-7.5862,48,MID
J0030,344,644,647,300,303,300,-8,10,0,0,8,-8.9237,0.8895,0.8037,49,MID
J0031,359,629,637,270,278,270,6,5,0,0,8,-8.9237,0.8895,-3.0135,42,MID
J0032,442,742,748,300,306,300,6,0,9,0,8,-8.9237,0.8895,-9.2985,53,MID
J0033,452,752,748,300,296,300,-8,10,0,0,8,-8.9237,0.8895,-5.9963,49,MID
J0034,457,727,743,270,286,270,6,0,9,0,8,-8.9237,0.8895,1.3877,54,MID
J0035,486,786,778,300,292,300,-8,0,0,-12,8,-8.9237,-0.1098,12.918,46,LATE
J0036,489,789,772,300,283,300,6,10,-5,-12,8,-8.9237,-0.1098,-14.8673,46,LATE
J0037,489,789,787,300,298,300,6,10,9,-12,8,-8.9237,-0.1098,-14.3926,54,LATE
J0038,502,802,790,300,288,300,6,10,0,-12,8,-8.9237,-0.1098,-15.1925,51,LATE
J0039,532,832,805,300,273,300,-8,0,9,-12,8,-8.9237,-0.1098,-14.6221,56,LATE
J0040,550,850,834,300,284,300,-8,10,0,-12,8,-8.9237,-0.1098,-4.7448,49,LATE
