job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,23,0.16160310277957335,EARLY
J0002,32,0.2154708037060978,EARLY
J0003,63,0.48265460030165913,EARLY
J0004,79,0.6744236156000861,EARLY
J0005,85,0.7433742727860375,EARLY
J0006,95,0.8532643826761475,EARLY
J0007,98,0.8791208791208791,EARLY
J0008,102,0.896358543417367,EARLY
J0009,104,0.8963585434173668,EARLY
J0010,125,0.8101702219349277,EARLY
J0011,128,0.7907778496013788,EARLY
J0012,129,0.7800043094160741,EARLY
J0013,133,0.7196724843783666,EARLY
J0014,147,0.4697263520792932,EARLY
J0015,208,0.33828916181857355,EARLY
J0016,216,0.4524886877828055,EARLY
J0017,228,0.6248653307476837,EARLY
J0018,231,0.6636500754147812,EARLY
J0019,255,0.9265244559362206,MID
J0020,260,0.9782374488256841,MID
J0021,264,1.0040939452704158,MID
J0022,265,1.0062486533074768,MID
J0023,271,0.9997845291962939,MID
J0024,277,0.9760827407886232,MID
J0025,280,0.9566903684550744,MID
J0026,287,0.8877397112691231,MID
J0027,297,0.7907778496013791,MID
J0028,307,0.6787330316742081,MID
J0029,316,0.5451411333764274,MID
J0030,344,0.24994613229907345,MID
J0031,359,0.15082956259426844,MID
J0032,442,0.295195001077354,MID
J0033,452,0.40293040293040294,MID
J0034,457,0.4352510234863176,MID
J0035,486,0.5279034690799397,LATE
J0036,489,0.5279034690799396,LATE
J0037,489,0.5279034690799396,LATE
J0038,502,0.4417151475975005,LATE
J0039,532,0.25856496444731736,LATE
J0040,550,0.11635423400129281,LATE
