job_id,op_seq,stage_name,machine_family,mandatory,release_time_min
J0001,1,WEIGH_IN,WEIGHBRIDGE,1,42
J0001,2,SAMPLE_CLASSIFY,LAB,1,0
J0001,3,UNLOAD,HOPPER,1,0
J0001,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0002,1,WEIGH_IN,WEIGHBRIDGE,1,43
J0002,2,SAMPLE_CLASSIFY,LAB,1,0
J0002,3,UNLOAD,HOPPER,1,0
J0002,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0003,1,WEIGH_IN,WEIGHBRIDGE,1,56
J0003,2,SAMPLE_CLASSIFY,LAB,1,0
J0003,3,UNLOAD,HOPPER,1,0
J0003,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0004,1,WEIGH_IN,WEIGHBRIDGE,1,58
J0004,2,SAMPLE_CLASSIFY,LAB,1,0
J0004,3,UNLOAD,HOPPER,1,0
J0004,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0005,1,WEIGH_IN,WEIGHBRIDGE,1,64
J0005,2,SAMPLE_CLASSIFY,LAB,1,0
J0005,3,UNLOAD,HOPPER,1,0
J0005,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0006,1,WEIGH_IN,WEIGHBRIDGE,1,72
J0006,2,SAMPLE_CLASSIFY,LAB,1,0
J0006,3,UNLOAD,HOPPER,1,0
J0006,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0007,1,WEIGH_IN,WEIGHBRIDGE,1,85
J0007,2,SAMPLE_CLASSIFY,LAB,1,0
J0007,3,UNLOAD,HOPPER,1,0
J0007,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0008,1,WEIGH_IN,WEIGHBRIDGE,1,87
J0008,2,SAMPLE_CLASSIFY,LAB,1,0
J0008,3,UNLOAD,HOPPER,1,0
J0008,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0009,1,WEIGH_IN,WEIGHBRIDGE,1,100
J0009,2,SAMPLE_CLASSIFY,LAB,1,0
J0009,3,UNLOAD,HOPPER,1,0
J0009,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0010,1,WEIGH_IN,WEIGHBRIDGE,1,123
J0010,2,SAMPLE_CLASSIFY,LAB,1,0
J0010,3,UNLOAD,HOPPER,1,0
J0010,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0011,1,WEIGH_IN,WEIGHBRIDGE,1,123
J0011,2,SAMPLE_CLASSIFY,LAB,1,0
J0011,3,UNLOAD,HOPPER,1,0
J0011,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0012,1,WEIGH_IN,WEIGHBRIDGE,1,128
J0012,2,SAMPLE_CLASSIFY,LAB,1,0
J0012,3,UNLOAD,HOPPER,1,0
J0012,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0013,1,WEIGH_IN,WEIGHBRIDGE,1,134
J0013,2,SAMPLE_CLASSIFY,LAB,1,0
J0013,3,UNLOAD,HOPPER,1,0
J0013,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0014,1,WEIGH_IN,WEIGHBRIDGE,1,143
J0014,2,SAMPLE_CLASSIFY,LAB,1,0
J0014,3,UNLOAD,HOPPER,1,0
J0014,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0015,1,WEIGH_IN,WEIGHBRIDGE,1,145
J0015,2,SAMPLE_CLASSIFY,LAB,1,0
J0015,3,UNLOAD,HOPPER,1,0
J0015,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0016,1,WEIGH_IN,WEIGHBRIDGE,1,200
J0016,2,SAMPLE_CLASSIFY,LAB,1,0
J0016,3,UNLOAD,HOPPER,1,0
J0016,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0017,1,WEIGH_IN,WEIGHBRIDGE,1,204
J0017,2,SAMPLE_CLASSIFY,LAB,1,0
J0017,3,UNLOAD,HOPPER,1,0
J0017,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0018,1,WEIGH_IN,WEIGHBRIDGE,1,210
J0018,2,SAMPLE_CLASSIFY,LAB,1,0
J0018,3,UNLOAD,HOPPER,1,0
J0018,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0019,1,WEIGH_IN,WEIGHBRIDGE,1,215
J0019,2,SAMPLE_CLASSIFY,LAB,1,0
J0019,3,UNLOAD,HOPPER,1,0
J0019,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0020,1,WEIGH_IN,WEIGHBRIDGE,1,219
J0020,2,SAMPLE_CLASSIFY,LAB,1,0
J0020,3,UNLOAD,HOPPER,1,0
J0020,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0021,1,WEIGH_IN,WEIGHBRIDGE,1,222
J0021,2,SAMPLE_CLASSIFY,LAB,1,0
J0021,3,UNLOAD,HOPPER,1,0
J0021,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0022,1,WEIGH_IN,WEIGHBRIDGE,1,229
J0022,2,SAMPLE_CLASSIFY,LAB,1,0
J0022,3,UNLOAD,HOPPER,1,0
J0022,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0023,1,WEIGH_IN,WEIGHBRIDGE,1,239
J0023,2,SAMPLE_CLASSIFY,LAB,1,0
J0023,3,UNLOAD,HOPPER,1,0
J0023,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0024,1,WEIGH_IN,WEIGHBRIDGE,1,241
J0024,2,SAMPLE_CLASSIFY,LAB,1,0
J0024,3,UNLOAD,HOPPER,1,0
J0024,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0025,1,WEIGH_IN,WEIGHBRIDGE,1,242
J0025,2,SAMPLE_CLASSIFY,LAB,1,0
J0025,3,UNLOAD,HOPPER,1,0
J0025,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0026,1,WEIGH_IN,WEIGHBRIDGE,1,254
J0026,2,SAMPLE_CLASSIFY,LAB,1,0
J0026,3,UNLOAD,HOPPER,1,0
J0026,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0027,1,WEIGH_IN,WEIGHBRIDGE,1,260
J0027,2,SAMPLE_CLASSIFY,LAB,1,0
J0027,3,UNLOAD,HOPPER,1,0
J0027,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0028,1,WEIGH_IN,WEIGHBRIDGE,1,265
J0028,2,SAMPLE_CLASSIFY,LAB,1,0
J0028,3,UNLOAD,HOPPER,1,0
J0028,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0029,1,WEIGH_IN,WEIGHBRIDGE,1,284
J0029,2,SAMPLE_CLASSIFY,LAB,1,0
J0029,3,UNLOAD,HOPPER,1,0
J0029,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0030,1,WEIGH_IN,WEIGHBRIDGE,1,285
J0030,2,SAMPLE_CLASSIFY,LAB,1,0
J0030,3,UNLOAD,HOPPER,1,0
J0030,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0031,1,WEIGH_IN,WEIGHBRIDGE,1,285
J0031,2,SAMPLE_CLASSIFY,LAB,1,0
J0031,3,UNLOAD,HOPPER,1,0
J0031,4,WEIGH_OUT,WEIGHBRIDGE,1,0
