job_id,op_seq,machine_id,stage_name,proc_time_nominal_min,proc_time_observed_min,machine_latent_log,shift_latent_log,instance_latent_log,regime_log,congestion_log,commodity_log,moisture_log,idio_log,additive_pause_min,arrival_congestion_score,shift_bucket,commodity,moisture_class
J0001,1,WB1,WEIGH_IN,7,7,-0.01736,0.00446,0.00353,0.01,0.00788,0.0,0.0,0.01065,0,0.39397,EARLY,SOY,DRY
J0001,1,WB2,WEIGH_IN,7,7,-0.03492,0.00446,0.00353,0.01,0.00788,0.0,0.0,-0.00824,0,0.39397,EARLY,SOY,DRY
J0001,1,WB3,WEIGH_IN,7,7,-0.0276,0.00446,0.00353,0.01,0.00788,0.0,0.0,-0.01249,0,0.39397,EARLY,SOY,DRY
J0001,2,LAB1,SAMPLE_CLASSIFY,11,12,-0.06358,-0.00622,-0.01909,0.018,0.01379,0.02,-0.02,0.01793,1,0.39397,EARLY,SOY,DRY
J0001,2,LAB2,SAMPLE_CLASSIFY,11,14,0.03495,-0.00622,-0.01909,0.018,0.01379,0.02,-0.02,0.00298,3,0.39397,EARLY,SOY,DRY
J0001,3,HOP1,UNLOAD,23,22,-0.00863,-0.04059,-0.056,0.022,0.0197,0.01,-0.01,0.0368,0,0.39397,EARLY,SOY,DRY
J0001,3,HOP2,UNLOAD,21,19,-0.02338,-0.04059,-0.056,0.022,0.0197,0.01,-0.01,-0.01232,0,0.39397,EARLY,SOY,DRY
J0001,3,HOP4,UNLOAD,21,22,0.07458,-0.04059,-0.056,0.022,0.0197,0.01,-0.01,0.04587,0,0.39397,EARLY,SOY,DRY
J0001,4,WB1,WEIGH_OUT,6,6,-0.01736,0.01201,0.00623,0.008,0.00591,0.0,0.0,9e-05,0,0.39397,EARLY,SOY,DRY
J0001,4,WB2,WEIGH_OUT,6,6,-0.03492,0.01201,0.00623,0.008,0.00591,0.0,0.0,0.00597,0,0.39397,EARLY,SOY,DRY
J0001,4,WB3,WEIGH_OUT,7,7,-0.0276,0.01201,0.00623,0.008,0.00591,0.0,0.0,-0.00122,0,0.39397,EARLY,SOY,DRY
J0002,1,WB1,WEIGH_IN,7,7,-0.01736,0.00446,0.00353,0.01,0.0081,0.0,0.0,0.01416,0,0.40496,EARLY,CORN,NORMAL
J0002,1,WB2,WEIGH_IN,7,7,-0.03492,0.00446,0.00353,0.01,0.0081,0.0,0.0,0.02078,0,0.40496,EARLY,CORN,NORMAL
J0002,1,WB3,WEIGH_IN,7,7,-0.0276,0.00446,0.00353,0.01,0.0081,0.0,0.0,0.00501,0,0.40496,EARLY,CORN,NORMAL
J0002,2,LAB1,SAMPLE_CLASSIFY,10,9,-0.06358,-0.00622,-0.01909,0.018,0.01417,0.0,0.0,-0.07248,0,0.40496,EARLY,CORN,NORMAL
J0002,2,LAB2,SAMPLE_CLASSIFY,12,13,0.03495,-0.00622,-0.01909,0.018,0.01417,0.0,0.0,0.00688,0,0.40496,EARLY,CORN,NORMAL
J0002,3,HOP1,UNLOAD,25,23,-0.00863,-0.04059,-0.056,0.022,0.02025,0.0,0.0,-0.03562,0,0.40496,EARLY,CORN,NORMAL
J0002,3,HOP3,UNLOAD,28,26,-0.137,-0.04059,-0.056,0.022,0.02025,0.0,0.0,-0.00946,3,0.40496,EARLY,CORN,NORMAL
J0002,3,HOP4,UNLOAD,23,22,0.07458,-0.04059,-0.056,0.022,0.02025,0.0,0.0,-0.05353,0,0.40496,EARLY,CORN,NORMAL
J0002,4,WB1,WEIGH_OUT,6,6,-0.01736,0.01201,0.00623,0.008,0.00607,0.0,0.0,0.00794,0,0.40496,EARLY,CORN,NORMAL
J0002,4,WB2,WEIGH_OUT,7,7,-0.03492,0.01201,0.00623,0.008,0.00607,0.0,0.0,0.006,0,0.40496,EARLY,CORN,NORMAL
J0002,4,WB3,WEIGH_OUT,6,6,-0.0276,0.01201,0.00623,0.008,0.00607,0.0,0.0,0.01895,0,0.40496,EARLY,CORN,NORMAL
J0003,1,WB1,WEIGH_IN,7,7,-0.01736,0.00446,0.00353,0.01,0.01014,0.0,0.0,-0.00518,0,0.50698,EARLY,SOY,NORMAL
J0003,1,WB2,WEIGH_IN,8,8,-0.03492,0.00446,0.00353,0.01,0.01014,0.0,0.0,-0.00921,0,0.50698,EARLY,SOY,NORMAL
J0003,1,WB3,WEIGH_IN,7,7,-0.0276,0.00446,0.00353,0.01,0.01014,0.0,0.0,0.02591,0,0.50698,EARLY,SOY,NORMAL
J0003,2,LAB1,SAMPLE_CLASSIFY,12,12,-0.06358,-0.00622,-0.01909,0.018,0.01774,0.02,0.0,0.0063,0,0.50698,EARLY,SOY,NORMAL
J0003,2,LAB2,SAMPLE_CLASSIFY,14,15,0.03495,-0.00622,-0.01909,0.018,0.01774,0.02,0.0,0.01591,0,0.50698,EARLY,SOY,NORMAL
J0003,3,HOP1,UNLOAD,25,22,-0.00863,-0.04059,-0.056,0.022,0.02535,0.01,0.0,-0.0606,0,0.50698,EARLY,SOY,NORMAL
J0003,3,HOP2,UNLOAD,23,26,-0.02338,-0.04059,-0.056,0.022,0.02535,0.01,0.0,-0.02689,5,0.50698,EARLY,SOY,NORMAL
J0003,3,HOP4,UNLOAD,22,24,0.07458,-0.04059,-0.056,0.022,0.02535,0.01,0.0,0.04447,0,0.50698,EARLY,SOY,NORMAL
J0003,4,WB1,WEIGH_OUT,6,6,-0.01736,0.01201,0.00623,0.008,0.0076,0.0,0.0,-0.0135,0,0.50698,EARLY,SOY,NORMAL
J0003,4,WB2,WEIGH_OUT,6,6,-0.03492,0.01201,0.00623,0.008,0.0076,0.0,0.0,-0.03621,0,0.50698,EARLY,SOY,NORMAL
J0003,4,WB3,WEIGH_OUT,6,6,-0.0276,0.01201,0.00623,0.008,0.0076,0.0,0.0,-0.0082,0,0.50698,EARLY,SOY,NORMAL
J0004,1,WB1,WEIGH_IN,8,8,-0.01736,0.00446,0.00353,0.01,0.01033,0.0,0.0,0.01281,0,0.5164,EARLY,CORN,NORMAL
J0004,1,WB2,WEIGH_IN,7,7,-0.03492,0.00446,0.00353,0.01,0.01033,0.0,0.0,-0.02302,0,0.5164,EARLY,CORN,NORMAL
J0004,1,WB3,WEIGH_IN,7,7,-0.0276,0.00446,0.00353,0.01,0.01033,0.0,0.0,0.02632,0,0.5164,EARLY,CORN,NORMAL
J0004,2,LAB1,SAMPLE_CLASSIFY,10,9,-0.06358,-0.00622,-0.01909,0.018,0.01807,0.0,0.0,-0.00134,0,0.5164,EARLY,CORN,NORMAL
J0004,2,LAB2,SAMPLE_CLASSIFY,11,12,0.03495,-0.00622,-0.01909,0.018,0.01807,0.0,0.0,0.00473,0,0.5164,EARLY,CORN,NORMAL
J0004,3,HOP1,UNLOAD,24,23,-0.00863,-0.04059,-0.056,0.022,0.02582,0.0,0.0,0.00188,0,0.5164,EARLY,CORN,NORMAL
J0004,3,HOP3,UNLOAD,27,23,-0.137,-0.04059,-0.056,0.022,0.02582,0.0,0.0,0.00713,0,0.5164,EARLY,CORN,NORMAL
J0004,3,HOP4,UNLOAD,22,23,0.07458,-0.04059,-0.056,0.022,0.02582,0.0,0.0,-0.04498,1,0.5164,EARLY,CORN,NORMAL
J0004,4,WB1,WEIGH_OUT,6,6,-0.01736,0.01201,0.00623,0.008,0.00775,0.0,0.0,-0.01316,0,0.5164,EARLY,CORN,NORMAL
J0004,4,WB2,WEIGH_OUT,6,6,-0.03492,0.01201,0.00623,0.008,0.00775,0.0,0.0,-0.0412,0,0.5164,EARLY,CORN,NORMAL
J0004,4,WB3,WEIGH_OUT,6,6,-0.0276,0.01201,0.00623,0.008,0.00775,0.0,0.0,-0.01693,0,0.5164,EARLY,CORN,NORMAL
J0005,1,WB1,WEIGH_IN,7,7,-0.01736,0.00446,0.00353,0.01,0.01058,0.0,0.0,-0.01227,0,0.52896,EARLY,SOY,NORMAL
J0005,1,WB2,WEIGH_IN,7,7,-0.03492,0.00446,0.00353,0.01,0.01058,0.0,0.0,0.01073,0,0.52896,EARLY,SOY,NORMAL
J0005,1,WB3,WEIGH_IN,8,8,-0.0276,0.00446,0.00353,0.01,0.01058,0.0,0.0,-0.02679,0,0.52896,EARLY,SOY,NORMAL
J0005,2,LAB1,SAMPLE_CLASSIFY,11,11,-0.06358,-0.00622,-0.01909,0.018,0.01851,0.02,0.0,0.01594,0,0.52896,EARLY,SOY,NORMAL
J0005,2,LAB2,SAMPLE_CLASSIFY,13,14,0.03495,-0.00622,-0.01909,0.018,0.01851,0.02,0.0,-0.01085,0,0.52896,EARLY,SOY,NORMAL
J0005,3,HOP1,UNLOAD,25,24,-0.00863,-0.04059,-0.056,0.022,0.02645,0.01,0.0,0.00924,0,0.52896,EARLY,SOY,NORMAL
