job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,CORN,42,93,61,REGULAR,1.0,0,NORMAL,300,386,1.687,EARLY,0.1989844784021176
J0002,SOY,40,108,78,REGULAR,1.0,0,DRY,300,431,1.6067,EARLY,0.27753098303453255
J0003,SOY,41,133,38,REGULAR,1.0,1,DRY,300,435,1.6468,EARLY,0.27753098303453255
J0004,SOY,35,142,0,REGULAR,1.0,1,NORMAL,300,446,1.4058,EARLY,0.2304030802550836
J0005,SOY,35,226,78,REGULAR,1.0,1,NORMAL,300,519,1.4058,EARLY,0.7200096257971366
J0006,SOY,39,231,142,REGULAR,1.0,1,NORMAL,300,531,1.5665,EARLY,0.8142654313560342
J0007,SOY,39,235,216,REGULAR,1.0,0,WET,300,571,1.5665,EARLY,0.8875755023462881
J0008,SOY,35,248,115,REGULAR,1.0,1,DRY,300,557,1.4058,MID,0.999
J0009,CORN,40,252,238,REGULAR,1.0,0,DRY,300,551,1.6067,MID,0.999
J0010,SORGHUM,38,252,25,REGULAR,1.0,1,WET,300,565,1.5263,MID,0.999
J0011,SOY,35,253,42,REGULAR,1.0,1,NORMAL,300,564,1.4058,MID,0.999
J0012,CORN,40,259,238,URGENT,1.75,1,NORMAL,300,492,1.6067,MID,0.999
J0013,SOY,41,283,277,REGULAR,1.0,0,WET,300,586,1.6468,MID,0.7252460594392973
J0014,CORN,43,290,80,CONTRACTED,1.25,1,WET,300,564,1.7272,MID,0.6074263024906751
J0015,SOY,35,291,212,REGULAR,1.0,1,WET,300,605,1.4058,MID,0.5864805679220311
J0016,CORN,41,351,251,REGULAR,1.0,1,WET,300,647,1.6468,MID,0.40607748766694735
J0017,SOY,39,359,224,REGULAR,1.0,1,WET,300,657,1.5665,MID,0.4479689568042353
J0018,SOY,38,368,368,URGENT,1.75,1,NORMAL,300,599,1.5263,MID,0.46106004090963776
J0019,SOY,38,370,208,REGULAR,1.0,1,WET,300,685,1.5263,MID,0.46106004090963776
J0020,SORGHUM,38,423,423,REGULAR,1.0,0,NORMAL,300,730,1.5263,MID,0.36680423535073997
J0021,SOY,35,428,428,REGULAR,1.0,0,NORMAL,300,717,1.4058,MID,0.3798953194561424
J0022,SORGHUM,30,462,462,URGENT,1.75,1,DRY,300,695,1.205,MID,0.5684069305739382
J0023,CORN,34,462,258,REGULAR,1.0,1,WET,300,729,1.3657,MID,0.5684069305739382
J0024,SOY,35,471,395,REGULAR,1.0,1,NORMAL,300,793,1.4058,MID,0.5448429791842136
J0025,SOY,41,497,497,REGULAR,1.0,0,NORMAL,300,788,1.6468,LATE,0.4296414390566719
J0026,CORN,39,507,507,REGULAR,1.0,0,NORMAL,300,815,1.5665,LATE,0.4034592708458669
J0027,SOY,40,547,547,REGULAR,1.0,0,NORMAL,300,849,1.6067,LATE,0.2620755625075202
J0028,CORN,38,556,522,REGULAR,1.0,1,NORMAL,300,838,1.5263,LATE,0.21494765972807123
J0029,CORN,40,625,508,REGULAR,1.0,1,DRY,300,900,1.6067,LATE,0.1992383588015882
J0030,SOY,40,628,628,CONTRACTED,1.25,0,WET,300,908,1.6067,LATE,0.1992383588015882
