job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,93,0.1989844784021176,EARLY
J0002,108,0.27753098303453255,EARLY
J0003,133,0.27753098303453255,EARLY
J0004,142,0.2304030802550836,EARLY
J0005,226,0.7200096257971366,EARLY
J0006,231,0.8142654313560342,EARLY
J0007,235,0.8875755023462881,EARLY
J0008,248,0.999,MID
J0009,252,0.999,MID
J0010,252,0.999,MID
J0011,253,0.999,MID
J0012,259,0.999,MID
J0013,283,0.7252460594392973,MID
J0014,290,0.6074263024906751,MID
J0015,291,0.5864805679220311,MID
J0016,351,0.40607748766694735,MID
J0017,359,0.4479689568042353,MID
J0018,368,0.46106004090963776,MID
J0019,370,0.46106004090963776,MID
J0020,423,0.36680423535073997,MID
J0021,428,0.3798953194561424,MID
J0022,462,0.5684069305739382,MID
J0023,462,0.5684069305739382,MID
J0024,471,0.5448429791842136,MID
J0025,497,0.4296414390566719,LATE
J0026,507,0.4034592708458669,LATE
J0027,547,0.2620755625075202,LATE
J0028,556,0.21494765972807123,LATE
J0029,625,0.1992383588015882,LATE
J0030,628,0.1992383588015882,LATE
