job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,67,0.014970059880239518,EARLY
J0002,123,0.3630239520958084,EARLY
J0003,144,0.5763473053892216,EARLY
J0004,148,0.6212574850299402,EARLY
J0005,164,0.6811377245508982,EARLY
J0006,194,0.6212574850299402,EARLY
J0007,196,0.6137724550898203,EARLY
J0008,203,0.5351796407185628,EARLY
J0009,251,0.2732035928143713,MID
J0010,290,0.6062874251497006,MID
J0011,293,0.6399700598802396,MID
J0012,297,0.6549401197604791,MID
J0013,324,0.7896706586826348,MID
J0014,346,0.9468562874251498,MID
J0015,349,0.9580838323353293,MID
J0016,362,1.006736526946108,MID
J0017,369,1.006736526946108,MID
J0018,371,0.9917664670658681,MID
J0019,388,0.752245508982036,MID
J0020,404,0.5164670658682635,MID
J0021,454,0.7485029940119761,MID
J0022,460,0.7934131736526946,MID
J0023,461,0.7934131736526946,MID
J0024,472,0.7410179640718563,MID
J0025,473,0.7297904191616766,MID
J0026,547,0.33682634730538924,LATE
J0027,548,0.344311377245509,LATE
J0028,584,0.3667664670658683,LATE
J0029,599,0.3106287425149701,LATE
J0030,638,0.10104790419161676,LATE
