job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,38,67,0,REGULAR,1.0,1,NORMAL,300,398,1.5263,EARLY,0.014970059880239518
J0002,SOY,36,123,0,REGULAR,1.0,1,DRY,300,433,1.446,EARLY,0.3630239520958084
J0003,CORN,43,144,144,REGULAR,1.0,0,DRY,300,460,1.7272,EARLY,0.5763473053892216
J0004,CORN,38,148,148,REGULAR,1.0,0,NORMAL,300,482,1.5263,EARLY,0.6212574850299402
J0005,CORN,40,164,164,REGULAR,1.0,0,DRY,300,483,1.6067,EARLY,0.6811377245508982
J0006,SOY,41,194,38,REGULAR,1.0,1,NORMAL,300,523,1.6468,EARLY,0.6212574850299402
J0007,SORGHUM,30,196,187,URGENT,1.75,1,NORMAL,300,450,1.205,EARLY,0.6137724550898203
J0008,CORN,34,203,201,URGENT,1.75,1,NORMAL,300,451,1.3657,EARLY,0.5351796407185628
J0009,SOY,38,251,112,REGULAR,1.0,1,NORMAL,300,562,1.5263,MID,0.2732035928143713
J0010,CORN,44,290,290,REGULAR,1.0,0,NORMAL,300,603,1.7673,MID,0.6062874251497006
J0011,CORN,34,293,148,REGULAR,1.0,1,DRY,300,590,1.3657,MID,0.6399700598802396
J0012,CORN,40,297,285,URGENT,1.75,1,NORMAL,300,524,1.6067,MID,0.6549401197604791
J0013,SOY,37,324,118,REGULAR,1.0,1,NORMAL,300,639,1.4862,MID,0.7896706586826348
J0014,CORN,44,346,346,REGULAR,1.0,0,WET,300,658,1.7673,MID,0.9468562874251498
J0015,CORN,42,349,338,URGENT,1.75,1,WET,300,592,1.687,MID,0.9580838323353293
J0016,CORN,39,362,362,REGULAR,1.0,0,DRY,300,676,1.5665,MID,1.006736526946108
J0017,SOY,41,369,255,CONTRACTED,1.25,1,WET,300,666,1.6468,MID,1.006736526946108
J0018,SOY,38,371,183,REGULAR,1.0,1,WET,300,667,1.5263,MID,0.9917664670658681
J0019,CORN,44,388,297,CONTRACTED,1.25,1,NORMAL,300,647,1.7673,MID,0.752245508982036
J0020,CORN,34,404,270,REGULAR,1.0,1,NORMAL,300,691,1.3657,MID,0.5164670658682635
J0021,SORGHUM,35,454,322,REGULAR,1.0,1,WET,300,757,1.4058,MID,0.7485029940119761
J0022,SORGHUM,34,460,373,REGULAR,1.0,1,DRY,300,770,1.3657,MID,0.7934131736526946
J0023,SOY,36,461,245,REGULAR,1.0,1,NORMAL,300,790,1.446,MID,0.7934131736526946
J0024,SORGHUM,34,472,472,REGULAR,1.0,0,NORMAL,300,793,1.3657,MID,0.7410179640718563
J0025,CORN,42,473,473,REGULAR,1.0,0,NORMAL,300,783,1.687,MID,0.7297904191616766
J0026,SORGHUM,36,547,547,REGULAR,1.0,0,NORMAL,300,857,1.446,LATE,0.33682634730538924
J0027,SORGHUM,33,548,548,REGULAR,1.0,0,NORMAL,300,847,1.3255,LATE,0.344311377245509
J0028,SOY,37,584,479,REGULAR,1.0,1,NORMAL,300,881,1.4862,LATE,0.3667664670658683
J0029,SOY,37,599,599,CONTRACTED,1.25,0,NORMAL,300,886,1.4862,LATE,0.3106287425149701
J0030,CORN,44,638,418,REGULAR,1.0,1,NORMAL,300,908,1.7673,LATE,0.10104790419161676
