job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,23,0.38992839171666355,EARLY
J0002,29,0.4853880394813237,EARLY
J0003,34,0.5662860460615443,EARLY
J0004,46,0.7677220824462938,EARLY
J0005,47,0.7855196438939424,EARLY
J0006,49,0.8186878265918328,EARLY
J0007,50,0.8340584478420747,EARLY
J0008,51,0.8478111089607121,EARLY
J0009,53,0.8736984710663828,EARLY
J0010,54,0.8858331720534159,EARLY
J0011,55,0.8963499129088447,EARLY
J0012,59,0.9319450358041419,EARLY
J0013,60,0.9392258563963616,EARLY
J0014,66,0.9748209792916587,EARLY
J0015,68,0.984528740081285,EARLY
J0016,68,0.984528740081285,EARLY
J0017,74,0.9942365008709115,EARLY
J0018,76,0.9942365008709115,EARLY
J0019,77,0.9926185407393072,EARLY
J0020,79,0.9861467002128895,EARLY
J0021,84,0.965113218502032,EARLY
J0022,86,0.9554054577124057,EARLY
J0023,87,0.9489336171859879,EARLY
J0024,91,0.9206193148829109,EARLY
J0025,92,0.9125295142248886,EARLY
J0026,98,0.8575188697503388,EARLY
J0027,99,0.8470021288949101,EARLY
J0028,102,0.8130249661312173,EARLY
J0029,105,0.7741939229727115,EARLY
J0030,105,0.7741939229727115,EARLY
J0031,108,0.7280820592219857,EARLY
J0032,111,0.6819701954712599,EARLY
J0033,113,0.6512289529707762,EARLY
J0034,124,0.4959047803367525,EARLY
J0035,141,0.30417650474162955,EARLY
J0036,148,0.24754790013547506,EARLY
J0037,159,0.18282949487129857,EARLY
J0038,194,0.29123282368879416,EARLY
J0039,198,0.3381536675053223,EARLY
J0040,209,0.47972517902070827,EARLY
J0041,215,0.5727578865879621,EARLY
J0042,224,0.7264640990903811,EARLY
J0043,231,0.8429572285658989,EARLY
J0044,234,0.8923050125798335,EARLY
J0045,237,0.9384168763305594,EARLY
J0046,240,0.9821017998838787,MID
J0047,240,0.9821017998838787,MID
J0048,242,0.999,MID
J0049,243,0.999,MID
J0050,244,0.999,MID
J0051,246,0.999,MID
J0052,246,0.999,MID
J0053,247,0.999,MID
J0054,254,0.999,MID
J0055,254,0.999,MID
J0056,255,0.999,MID
J0057,256,0.999,MID
J0058,257,0.999,MID
J0059,262,0.999,MID
J0060,267,0.999,MID
J0061,268,0.9974724211341203,MID
J0062,268,0.9974724211341203,MID
J0063,268,0.9974724211341203,MID
J0064,274,0.9287091155409328,MID
J0065,275,0.9157654344880976,MID
J0066,276,0.9020127733694601,MID
J0067,278,0.8712715308689761,MID
J0068,288,0.7046216373137216,MID
J0069,290,0.6690265144184246,MID
J0070,293,0.6123979098122702,MID
J0071,297,0.5339268434294561,MID
J0072,303,0.41824269401974074,MID
J0073,385,0.06310044513257204,MID
J0074,422,0.4303773950067738,MID
J0075,423,0.4425120959938068,MID
J0076,433,0.5549603251403136,MID
J0077,438,0.6034991290884459,MID
J0078,439,0.6115889297464681,MID
J0079,439,0.6115889297464681,MID
J0080,443,0.6310044513257209,MID
J0081,446,0.6423301722469519,MID
J0082,455,0.6779252951422489,MID
J0083,456,0.6811612154054577,MID
J0084,457,0.682779175537062,MID
J0085,458,0.6827791755370621,MID
J0086,458,0.6827791755370621,MID
J0087,459,0.6795432552738533,MID
J0088,467,0.6407122121153475,MID
J0089,469,0.627768531062512,MID
J0090,470,0.6196787304044901,MID
J0091,475,0.5711399264563577,MID
J0092,484,0.47325333849429063,LATE
J0093,505,0.2790981227017612,LATE
J0094,509,0.24916586026707943,LATE
J0095,513,0.21357073737178248,LATE
J0096,542,0.0671453454615831,LATE
