event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0013,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0016,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0019,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0020,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0021,"{""commodity"":""SORGHUM"",""load_tons"":32,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0022,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0024,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0025,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0028,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0030,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0031,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0035,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
6,JOB_VISIBLE,JOB,J0001,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""URGENT""}"
16,JOB_VISIBLE,JOB,J0042,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
21,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""URGENT""}"
23,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
23,JOB_VISIBLE,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
26,JOB_VISIBLE,JOB,J0045,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
26,JOB_VISIBLE,JOB,J0053,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
32,JOB_VISIBLE,JOB,J0040,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
36,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
36,JOB_VISIBLE,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
36,JOB_VISIBLE,JOB,J0049,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
40,JOB_VISIBLE,JOB,J0005,"{""commodity"":""SORGHUM"",""load_tons"":31,""priority_class"":""URGENT""}"
48,JOB_VISIBLE,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""URGENT""}"
52,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
53,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""SORGHUM"",""load_tons"":31,""priority_class"":""URGENT""}"
54,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
55,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
59,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""URGENT""}"
60,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
60,JOB_ARRIVAL,JOB,J0010,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""CONTRACTED""}"
60,JOB_VISIBLE,JOB,J0010,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""CONTRACTED""}"
63,JOB_ARRIVAL,JOB,J0011,"{""commodity"":""SORGHUM"",""load_tons"":35,""priority_class"":""REGULAR""}"
63,JOB_VISIBLE,JOB,J0011,"{""commodity"":""SORGHUM"",""load_tons"":35,""priority_class"":""REGULAR""}"
64,JOB_ARRIVAL,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
64,JOB_VISIBLE,JOB,J0054,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
65,JOB_ARRIVAL,JOB,J0013,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
65,JOB_ARRIVAL,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""CONTRACTED""}"
66,JOB_ARRIVAL,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
68,JOB_ARRIVAL,JOB,J0016,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
69,JOB_ARRIVAL,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
70,JOB_ARRIVAL,JOB,J0018,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
70,JOB_VISIBLE,JOB,J0018,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
71,JOB_ARRIVAL,JOB,J0019,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
72,JOB_VISIBLE,JOB,J0052,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
73,JOB_ARRIVAL,JOB,J0020,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
78,JOB_ARRIVAL,JOB,J0021,"{""commodity"":""SORGHUM"",""load_tons"":32,""priority_class"":""CONTRACTED""}"
79,JOB_ARRIVAL,JOB,J0022,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
80,JOB_ARRIVAL,JOB,J0023,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""CONTRACTED""}"
80,JOB_VISIBLE,JOB,J0023,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""CONTRACTED""}"
83,JOB_ARRIVAL,JOB,J0024,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""CONTRACTED""}"
84,JOB_VISIBLE,JOB,J0027,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""URGENT""}"
91,JOB_ARRIVAL,JOB,J0025,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
93,JOB_ARRIVAL,JOB,J0026,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
93,JOB_VISIBLE,JOB,J0026,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
95,JOB_ARRIVAL,JOB,J0027,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""URGENT""}"
101,JOB_VISIBLE,JOB,J0060,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
103,JOB_ARRIVAL,JOB,J0028,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""CONTRACTED""}"
104,JOB_ARRIVAL,JOB,J0029,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
104,JOB_VISIBLE,JOB,J0029,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
104,JOB_VISIBLE,JOB,J0072,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
107,JOB_VISIBLE,JOB,J0048,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
107,JOB_VISIBLE,JOB,J0070,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
