job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,CORN,42,21,6,URGENT,1.75,1,NORMAL,300,266,1.687,EARLY,0.31748437204015906
J0002,CORN,42,23,23,REGULAR,1.0,0,NORMAL,300,368,1.687,EARLY,0.34930858117067626
J0003,SOY,35,36,36,REGULAR,1.0,0,NORMAL,300,390,1.4058,EARLY,0.5531350634589884
J0004,SOY,39,52,0,CONTRACTED,1.25,1,WET,300,344,1.5665,EARLY,0.8266717181284332
J0005,SORGHUM,31,53,40,URGENT,1.75,1,WET,300,353,1.2452,EARLY,0.8448569804887288
J0006,SOY,37,54,0,CONTRACTED,1.25,1,DRY,300,366,1.4862,EARLY,0.8615268043189998
J0007,SOY,39,55,0,REGULAR,1.0,1,NORMAL,300,387,1.5665,EARLY,0.8774389088842582
J0008,SOY,39,59,48,URGENT,1.75,1,NORMAL,300,328,1.5665,EARLY,0.9350255730251942
J0009,SOY,37,60,0,REGULAR,1.0,1,NORMAL,300,392,1.4862,EARLY,0.9479068005304035
J0010,SOY,41,60,60,CONTRACTED,1.25,0,WET,300,401,1.6468,EARLY,0.9479068005304035
J0011,SORGHUM,35,63,63,REGULAR,1.0,0,DRY,300,435,1.4058,EARLY,0.9774578518658836
J0012,SOY,38,64,0,REGULAR,1.0,1,DRY,300,408,1.5263,EARLY,0.985792763781019
J0013,SOY,36,65,0,REGULAR,1.0,1,NORMAL,300,420,1.446,EARLY,0.9933699564311423
J0014,SOY,36,65,0,CONTRACTED,1.25,1,NORMAL,300,368,1.446,EARLY,0.9933699564311423
J0015,SOY,40,66,0,REGULAR,1.0,1,WET,300,402,1.6067,EARLY,0.9986739912862286
J0016,SOY,38,68,0,REGULAR,1.0,1,WET,300,404,1.5263,EARLY,1.0062511839363515
J0017,SOY,35,69,0,REGULAR,1.0,1,NORMAL,300,386,1.4058,EARLY,1.0085243417313885
J0018,SOY,35,70,70,REGULAR,1.0,0,NORMAL,300,410,1.4058,EARLY,1.009282060996401
J0019,CORN,36,71,0,REGULAR,1.0,1,WET,300,387,1.446,EARLY,1.0085243417313885
J0020,CORN,37,73,0,REGULAR,1.0,1,NORMAL,300,417,1.4862,EARLY,1.0039780261413145
J0021,SORGHUM,32,78,0,CONTRACTED,1.25,1,NORMAL,300,359,1.2853,EARLY,0.9857927637810191
J0022,CORN,37,79,0,REGULAR,1.0,1,NORMAL,300,419,1.4862,EARLY,0.9812464481909452
J0023,CORN,36,80,80,CONTRACTED,1.25,0,NORMAL,300,380,1.446,EARLY,0.9751846940708467
J0024,CORN,34,83,0,CONTRACTED,1.25,1,NORMAL,300,379,1.3657,EARLY,0.953968554650502
J0025,SOY,38,91,0,REGULAR,1.0,1,DRY,300,418,1.5263,EARLY,0.8941087327145293
J0026,SOY,36,93,93,REGULAR,1.0,0,WET,300,497,1.446,EARLY,0.8774389088842584
J0027,CORN,40,95,84,URGENT,1.75,1,DRY,300,366,1.6067,EARLY,0.8577382079939383
J0028,CORN,42,103,0,CONTRACTED,1.25,1,NORMAL,300,405,1.687,EARLY,0.7721159310475469
J0029,SOY,37,104,104,REGULAR,1.0,0,WET,300,444,1.4862,EARLY,0.7599924228073498
J0030,CORN,36,108,0,REGULAR,1.0,1,WET,300,448,1.446,EARLY,0.7054366357264633
J0031,SOY,37,108,0,REGULAR,1.0,1,WET,300,452,1.4862,EARLY,0.7054366357264633
J0032,CORN,38,112,112,REGULAR,1.0,0,NORMAL,300,443,1.5263,EARLY,0.6387573404053798
J0033,CORN,41,114,114,REGULAR,1.0,0,NORMAL,300,449,1.6468,EARLY,0.6046599734798257
J0034,SOY,37,124,124,CONTRACTED,1.25,0,NORMAL,300,461,1.4862,EARLY,0.447812085622277
J0035,SOY,37,125,0,REGULAR,1.0,1,NORMAL,300,459,1.4862,EARLY,0.4334154195870429
J0036,SOY,38,137,128,URGENT,1.75,1,NORMAL,300,416,1.5263,EARLY,0.3061185830649744
J0037,SOY,37,150,150,REGULAR,1.0,0,WET,300,519,1.4862,EARLY,0.23337753362379235
J0038,SORGHUM,38,191,191,REGULAR,1.0,0,DRY,300,496,1.5263,EARLY,0.37961735177116884
J0039,SOY,41,191,191,REGULAR,1.0,0,NORMAL,300,542,1.6468,EARLY,0.37961735177116884
J0040,SOY,35,194,32,REGULAR,1.0,1,WET,300,536,1.4058,EARLY,0.40689524531161203
J0041,SOY,36,202,202,REGULAR,1.0,0,NORMAL,300,551,1.446,EARLY,0.49782155711308956
J0042,SOY,38,203,16,CONTRACTED,1.25,1,WET,300,492,1.5263,EARLY,0.5099450653532867
J0043,SORGHUM,34,206,206,REGULAR,1.0,0,WET,300,566,1.3657,EARLY,0.5440424322788406
J0044,CORN,45,209,113,REGULAR,1.0,1,NORMAL,300,548,1.8075,EARLY,0.5758666414093578
J0045,CORN,35,213,26,REGULAR,1.0,1,WET,300,563,1.4058,EARLY,0.6160257624550104
J0046,SOY,41,214,211,URGENT,1.75,1,NORMAL,300,491,1.6468,EARLY,0.6258761129001705
J0047,SOY,37,225,218,URGENT,1.75,1,WET,300,526,1.4862,EARLY,0.731199090736882
J0048,CORN,37,227,107,REGULAR,1.0,1,NORMAL,300,576,1.4862,EARLY,0.7478689145671529
J0049,SOY,37,227,36,REGULAR,1.0,1,WET,300,556,1.4862,EARLY,0.7478689145671529
J0050,SOY,41,242,233,URGENT,1.75,1,NORMAL,300,503,1.6468,MID,0.8615268043189998
