job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,21,0.31748437204015906,EARLY
J0002,23,0.34930858117067626,EARLY
J0003,36,0.5531350634589884,EARLY
J0004,52,0.8266717181284332,EARLY
J0005,53,0.8448569804887288,EARLY
J0006,54,0.8615268043189998,EARLY
J0007,55,0.8774389088842582,EARLY
J0008,59,0.9350255730251942,EARLY
J0009,60,0.9479068005304035,EARLY
J0010,60,0.9479068005304035,EARLY
J0011,63,0.9774578518658836,EARLY
J0012,64,0.985792763781019,EARLY
J0013,65,0.9933699564311423,EARLY
J0014,65,0.9933699564311423,EARLY
J0015,66,0.9986739912862286,EARLY
J0016,68,1.0062511839363515,EARLY
J0017,69,1.0085243417313885,EARLY
J0018,70,1.009282060996401,EARLY
J0019,71,1.0085243417313885,EARLY
J0020,73,1.0039780261413145,EARLY
J0021,78,0.9857927637810191,EARLY
J0022,79,0.9812464481909452,EARLY
J0023,80,0.9751846940708467,EARLY
J0024,83,0.953968554650502,EARLY
J0025,91,0.8941087327145293,EARLY
J0026,93,0.8774389088842584,EARLY
J0027,95,0.8577382079939383,EARLY
J0028,103,0.7721159310475469,EARLY
J0029,104,0.7599924228073498,EARLY
J0030,108,0.7054366357264633,EARLY
J0031,108,0.7054366357264633,EARLY
J0032,112,0.6387573404053798,EARLY
J0033,114,0.6046599734798257,EARLY
J0034,124,0.447812085622277,EARLY
J0035,125,0.4334154195870429,EARLY
J0036,137,0.3061185830649744,EARLY
J0037,150,0.23337753362379235,EARLY
J0038,191,0.37961735177116884,EARLY
J0039,191,0.37961735177116884,EARLY
J0040,194,0.40689524531161203,EARLY
J0041,202,0.49782155711308956,EARLY
J0042,203,0.5099450653532867,EARLY
J0043,206,0.5440424322788406,EARLY
J0044,209,0.5758666414093578,EARLY
J0045,213,0.6160257624550104,EARLY
J0046,214,0.6258761129001705,EARLY
J0047,225,0.731199090736882,EARLY
J0048,227,0.7478689145671529,EARLY
J0049,227,0.7478689145671529,EARLY
J0050,242,0.8615268043189998,MID
J0051,243,0.869103996969123,MID
J0052,245,0.8812275052093199,MID
J0053,248,0.8948664519795416,MID
J0054,252,0.9085053987497632,MID
J0055,252,0.9085053987497632,MID
J0056,252,0.9085053987497632,MID
J0057,255,0.9092631180147756,MID
J0058,255,0.9092631180147756,MID
J0059,256,0.9069899602197385,MID
J0060,259,0.8963818905095661,MID
J0061,260,0.8918355749194924,MID
J0062,260,0.8918355749194924,MID
J0063,264,0.8637999621140368,MID
J0064,265,0.8562227694639135,MID
J0065,272,0.7993938245879901,MID
J0066,272,0.7993938245879901,MID
J0067,276,0.7607501420723622,MID
J0068,276,0.7607501420723622,MID
J0069,292,0.5796552377344194,MID
J0070,293,0.5682894487592347,MID
J0071,293,0.5682894487592347,MID
J0072,293,0.5682894487592347,MID
J0073,294,0.5523773441939761,MID
J0074,318,0.1947338511081644,MID
J0075,426,0.2871756014396666,MID
J0076,429,0.31824209130517145,MID
J0077,430,0.32885016101534376,MID
J0078,432,0.34703542337563936,MID
J0079,440,0.4121992801666982,MID
J0080,445,0.44856980488728926,MID
J0081,448,0.4667550672475848,MID
J0082,459,0.5167645387383973,MID
J0083,468,0.5463155900738775,MID
J0084,474,0.5629854139041485,MID
J0085,475,0.5645008524341731,MID
J0086,477,0.5645008524341731,MID
J0087,480,0.5599545368440992,LATE
J0088,482,0.5538927827240008,LATE
J0089,486,0.5357075203637053,LATE
J0090,488,0.5250994506535329,LATE
J0091,488,0.5250994506535329,LATE
J0092,489,0.5167645387383973,LATE
J0093,494,0.4758476984277325,LATE
J0094,502,0.40462208751657514,LATE
J0095,525,0.21064595567342298,LATE
J0096,530,0.16669823830270883,LATE
